geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Rpl23a-ps2	12	12	0
Timeless	27	2	25
Cog1	22	8	14
Cdc42bpb	22	0	22
RP23-414P13.3	2	0	2
Paqr5	1	0	1
Cog2	13	2	11
Paqr4	25	13	12
Cog3	3	0	3
Cog4	25	16	9
Cog5	6	0	6
Cog6	41	28	13
Cdc42bpg	3	0	3
Cog7	32	2	30
Cog8	4	2	2
Gigyf2	98	20	78
RP24-364O14.1	1	1	0
Polr1b	7	0	7
Polr1c	131	102	29
Polr1a	10	0	10
RP23-56B11.9	7	0	7
Yod1	11	4	7
Polr1d	360	353	7
Bend4	7	0	7
Polr1e	16	14	2
Pgbd5	4	0	4
Bend3	1	0	1
RP23-56B11.5	10	0	10
Bend6	37	25	12
RP23-56B11.6	14	0	14
Bend5	55	32	23
Bend7	3	0	3
Pgbd1	1	0	1
Sstr3	1	0	1
Npm3-ps1	2	2	0
Lrpap1	127	96	31
Sstr2	81	71	10
RP23-291K4.4	1	1	0
Sstr1	3	0	3
RP24-372I24.3	2	2	0
Noct	19	13	6
RP23-455D21.1	1	0	1
RP23-453O8.7	8	8	0
RP24-230N16.2	24	24	0
Hs3st3b1	1	0	1
RP23-17N7.4	19	8	11
Fxr1	74	24	50
AC118627.1	849	849	0
Fxr2	55	13	42
Rps25	1902	1860	42
RP23-218I3.4	1	0	1
Rps26	918	899	19
Vezt	53	0	53
Rps27	116	98	18
Rps28	88	79	9
Rps29	17	12	5
Rps20	3645	3595	50
AC129599.1	3	3	0
Rps21	346	159	187
Pum2	106	13	93
Pum3	57	12	45
Rps23	2119	2065	54
Pum1	126	21	105
Rps24	4225	3109	1116
RP24-535H19.1	1	0	1
Ccar1	155	12	143
Ccar2	60	17	43
Rps15a	3024	2728	296
Arl2bp	158	111	47
RP23-91I20.2	16	16	0
Coil	41	20	21
Rftn1	13	7	6
Rftn2	21	9	12
Plxdc2	2	2	0
Mchr1	1	0	1
AC118601.3	1	1	0
Shtn1	145	44	101
Gm23887	6	6	0
Lias	61	41	20
Ndel1	54	31	23
Mlf1	16	8	8
Mlf2	397	290	107
RP23-466P2.3	3	0	3
C1qbp	275	248	27
Mlec	31	18	13
Lynx1	6	0	6
Rpl10-ps1	6	6	0
Nol8	40	0	40
Nol7	344	218	126
Nol9	11	3	8
Nol4	73	19	54
Nol3	2	2	0
Nol6	23	5	18
Drp2	10	0	10
Aida	71	40	31
Rpl10-ps6	173	173	0
RP23-331M15.1	2	2	0
Mlh1	16	5	11
Rpl3-ps1	312	312	0
Aig1	74	47	27
Mlh3	12	0	12
Tsnax	86	66	20
Cacna1g	1	0	1
Chaf1b	47	16	31
Cacna1h	14	3	11
Chaf1a	17	2	15
Cacna1e	28	0	28
Mlip	4	1	3
Gm7334	4	4	0
Cacna1c	9	0	9
Cacna1d	5	0	5
Cacna1a	37	4	33
Cacna1b	56	0	56
Zfp551	4	2	2
Bhlhe40	5	1	4
Zfp553	78	50	28
Lifr	1	0	1
Zfp558	9	2	7
Comt	97	63	34
Abhd14b	8	6	2
Abhd14a	87	30	57
RP23-190H11.5	8	6	2
RP24-240G4.2	10	0	10
RP23-170E15.2	2	2	0
Cacna1i	1	0	1
Jcad	5	0	5
Nom1	32	8	24
Atxn1l	8	1	7
Lig1	88	7	81
Pus3	30	10	20
Pus1	30	14	16
Abhd16a	31	18	13
RP23-345J21.1	1	1	0
Lig3	26	2	24
Lig4	14	8	6
Pus7	16	5	11
Ica1l	12	4	8
RP23-341M13.1	24	0	24
Pura	83	14	69
Purb	38	38	0
Bhlhe22	173	173	0
Psen1	28	17	11
RP23-307F3.6	5	5	0
Psen2	8	4	4
Purg	29	2	27
Nop2	25	16	9
Atxn2l	30	1	29
Nono	569	342	227
Abhd17b	62	34	28
RP23-269H11.2	1	0	1
Abhd17a	91	66	25
RP24-241I4.1	1	0	1
Dimt1	30	12	18
Coq2	43	25	18
Coq3	21	15	6
Coq4	28	21	7
Nop9	44	30	14
Coq5	78	40	38
Epb41l2	4	0	4
Coq6	46	37	9
RP23-198N22.1	24	9	15
Epb41l3	61	3	58
Zfp536	39	3	36
Coq7	84	75	9
Epb41l1	26	1	25
Coq9	44	37	7
Psg16	1	0	1
Zfp532	90	0	90
Epb41l5	23	4	19
RP24-477D23.5	1	1	0
Copa	92	38	54
Coro2a	3	0	3
Coro2b	63	19	44
Gm9987	2	0	2
Isoc1	32	27	5
CAAA01194877.2	12	12	0
Zfp526	3	2	1
RP23-269E5.10	1	1	0
Nphp4	1	0	1
Zfp521	7	0	7
Nphp3	1	0	1
Jmy	30	1	29
Abhd17c	104	53	51
Zfp523	31	11	20
RP23-178D3.1	1	1	0
Nphp1	16	5	11
RP23-370G17.2	1	1	0
Coro1b	80	50	30
Coro1c	131	49	82
RP23-370G17.3	3	3	0
Coro1a	82	64	18
RP23-370G17.4	19	0	19
Rimkla	7	2	5
Rimklb	67	15	52
Ppp2r4	93	65	28
Deaf1	64	27	37
RP23-183L1.2	1	1	0
Zfp595	1	0	1
Zfp597	5	1	4
RP23-428G22.2	1	1	0
Zfp593	45	40	5
Zfp592	7	1	6
Pom121	29	0	29
RP23-404A6.3	1	1	0
Kcnip3	18	10	8
Zfp599	8	7	1
Kcnip4	1	0	1
Zfp598	8	1	7
Tmem106b	20	13	7
Kcnip1	9	3	6
Tmem106c	51	37	14
Kcnip2	6	3	3
Nos1	15	0	15
Blmh	123	98	25
RP23-380O16.4	2	2	0
Cope	210	178	32
Zfp583	4	1	3
Zfp580	82	67	15
AC133169.2	831	831	0
Aim2	12	1	11
RP23-158E1.3	2	0	2
Schip1	12	0	12
Kcnk12	6	3	3
RP23-386A17.6	26	0	26
Txnl4b	3	1	2
Kcnk10	34	6	28
RP23-368F23.3	2	2	0
Nadsyn1	8	2	6
RP24-196M24.2	3	3	0
Polr2c	253	235	18
Polr2d	109	90	19
Polr2a	62	0	62
RP23-403O11.1	50	45	5
Polr2b	43	8	35
Polr2g	181	160	21
Ube2d-ps	43	17	26
Poldip3	42	21	21
Polr2h	112	105	7
Poldip2	146	96	50
Ncbp3	37	9	28
Polr2e	215	188	27
Zfp575	15	7	8
Polr2f	406	392	14
Zfp574	24	5	19
Lin9	17	3	14
Polr2k	173	171	2
Polr2l	172	149	23
Polr2i	228	189	39
Polr2j	276	268	8
Sned1	1	0	1
Jpx	2	0	2
Abhd12b	1	0	1
RP24-170A20.5	2	0	2
Zfp579	95	71	24
AC162370.2	2	0	2
Ncbp2	149	129	20
Ncbp1	53	16	37
Harbi1	20	9	11
RP23-403O11.9	8	0	8
Gigyf1	16	0	16
Polr3a	11	4	7
Rps4x	3684	3025	659
Cep112it	6	0	6
Polr3d	59	13	46
Nos3	2	0	2
Ercc2	6	0	6
Polr3e	25	6	19
Ercc1	72	59	13
Polr3b	13	0	13
Ercc4	11	4	7
Polr3c	27	12	15
Ercc3	13	5	8
Polr3h	63	53	10
Ercc6	17	0	17
Chpt1	9	4	5
Ercc5	35	4	31
Polr3f	46	24	22
Ercc8	28	17	11
Polr3g	3	1	2
Zfp563	7	4	3
RP23-231J2.1	1	0	1
Atxn10	420	325	95
Zfp560	93	86	7
Polr3k	202	189	13
Polr2m	38	0	38
Zfp566	3	0	3
Rps4l	91	0	91
Timm8a1	68	67	1
Prickle2	3	0	3
Prickle3	1	0	1
Prickle1	2	1	1
Jrk	11	9	2
Gm9913	5	5	0
Neurl2	3	3	0
Neurl4	19	0	19
Nisch	242	110	132
Acox1	25	5	20
Gm9922	1	1	0
Col9a2	3	3	0
Col9a3	32	8	24
Acox3	17	0	17
Bnip2	85	61	24
Col9a1	2	0	2
Gm9925	1	1	0
Bnip1	41	32	9
Ears2	13	4	9
Triqk	18	13	5
Gramd1a	170	65	105
Gramd1b	31	0	31
S100a16	25	20	5
Rxfp3	1	1	0
Jtb	113	101	12
Hoga1	1	0	1
S100a13	5	0	5
S100a10	190	184	6
S100a11	22	22	0
RP24-545B2.4	1	1	0
RP24-545B2.2	7	7	0
Trip6	10	8	2
RP24-273P12.4	1	1	0
Tmem229b	25	0	25
Itpk1	68	0	68
Gm10600	1	1	0
Tmem229a	2	2	0
Cuedc2	431	147	284
Trip4	24	6	18
Nckap5l	4	0	4
RP23-440L7.5	1	1	0
Bach2	57	4	53
Jun	607	607	0
Bach1	34	5	29
Aire	1	0	1
Jup	20	5	15
Lipa	7	7	0
Cuedc1	105	46	59
Gpr19	30	5	25
Lipg	10	0	10
Zfp354a	8	2	6
Siva1	155	144	11
Zfp354c	36	12	24
Zfp354b	2	2	0
Lipe	29	4	25
Gpr12	19	7	12
Nox4	2	0	2
RP23-32C16.1	16	13	3
Uck1	42	38	4
Uck2	32	16	16
Ube2cbp	7	5	2
Gm9955	1	1	0
Gm9959	5	0	5
Gm9958	3	3	0
Proscos	1	0	1
AC166710.3	6	3	3
Gpr26	1	0	1
Gpr27	46	46	0
Slc39a9	14	0	14
Zfp516	13	2	11
Gpr22	20	0	20
Zfp511	64	35	29
RP24-179P9.2	2	2	0
Gpr21	2	0	2
Zfp513	28	19	9
Zfp512	123	22	101
Slc39a3	29	15	14
Slc39a2	2	1	1
Slc39a1	1	0	1
RP23-279B13.3	2	0	2
Slc39a6	95	13	82
Bace1	45	11	34
Itpka	1	0	1
B3gntl1	3	1	2
Ap1s3	1	0	1
Itpkc	3	0	3
Ap1s2	95	65	30
Itpkb	2	0	2
Ap1s1	194	146	48
Acot1	166	152	14
Acot2	3	0	3
RP23-185G9.2	2	2	0
Acot6	2	0	2
Acot9	29	21	8
Zfp503	12	0	12
Acot7	170	145	25
Acot8	22	15	7
Snord92	2	2	0
Pth1r	6	1	5
Crtac1	3	2	1
Gm9970	2	2	0
Zfp507	28	2	26
Csrp2	321	303	18
RP23-191F22.11	301	301	0
Csrp1	43	30	13
Spin1	68	22	46
RP24-230C18.1	1	1	0
Adamts17	5	1	4
Adamts18	17	1	16
RP24-159C12.8	5	4	1
1700028P14Rik	1	0	1
Spin4	12	12	0
Adamts10	18	2	16
RP23-223A11.4	2	0	2
Adamts12	1	0	1
Gpr45	28	14	14
Ucp2	4	3	1
Trpc4ap	90	37	53
Trim7	5	3	2
Evc2	3	1	2
Trim9	23	2	21
Trim8	30	10	20
Trim3	17	7	10
Gm9945	1	1	0
Trim2	337	23	314
Ucma	1	0	1
Blcap	86	72	14
Tmem186	19	12	7
Tmem180	16	7	9
Rtn4rl2	6	0	6
RP23-77H16.5	1	0	1
RP23-246J18.5	1	0	1
Dnajc19-ps	37	37	0
Gpr68	1	0	1
Rtn4rl1	9	2	7
Gpr62	1	1	0
Tmem189	5	0	5
Ankhd1	52	2	50
Cpa2	3	3	0
Ppp2cb	28	11	17
Tmem196	2	0	2
Ppp2ca	268	189	79
Tmem198	35	28	7
Gm22634	1	1	0
Tmem192	16	14	2
RP23-453N3.5	3	3	0
Tmem194	9	3	6
RP23-438P19.2	45	33	12
Ttpal	14	2	12
RP23-95H5.1	9	0	9
RP23-438P19.8	3	0	3
AC139571.2	1	0	1
Lix1	53	37	16
Slc26a6	2	0	2
RP23-453N3.4	9	9	0
Gpr75	1	0	1
RP24-292F8.3	1	1	0
RP23-379L17.3	18	10	8
Lage3	114	95	19
Tmem199	46	37	9
RP23-276L18.1	27	0	27
Slc26a8	1	0	1
Slc26a7	2	0	2
RP23-286M3.4	7	7	0
Tmem163	23	15	8
RP23-46L5.1	1	1	0
Tmem165	45	23	22
Tmem164	6	0	6
Slc26a2	5	0	5
Zfp652os	4	4	0
Tmem160	132	131	1
Ppp4r3b	69	8	61
RP23-478K4.2	3	3	0
AC116718.1	1	1	0
RP23-478K4.3	1	1	0
Chrm3	1	0	1
Chrm2	3	3	0
RP23-296J10.4	9	0	9
Gpr88	2	1	1
Gpr89	25	5	20
Gpr83	2	2	0
Gpr85	130	11	119
Evi5	58	0	58
Tmem167	164	132	32
Tmem169	18	6	12
Tmem168	28	8	20
Gm23989	1	1	0
Ap1m2	1	0	1
Ap1m1	129	70	59
Tmem175	9	3	6
RP23-412L18.4	1	1	0
Tmem170	1	1	0
RP23-412L18.5	2	2	0
RP23-412L18.2	3	3	0
RP23-412L18.3	1	1	0
RP23-83O23.5	1	0	1
Tusc3	130	80	50
Tusc1	10	10	0
Tusc2	69	61	8
Osbp	10	0	10
Eral1	14	9	5
Gadl1	1	0	1
RP23-412L18.1	1	1	0
Tmem178	45	38	7
Tmem177	28	21	7
Itpr3	1	0	1
RP23-149A5.4	3	3	0
Itpr1	41	1	40
Tmem179	18	14	4
Gnl3l	29	3	26
Papd5	11	0	11
Papd7	6	0	6
Gm23935	16	16	0
Adcyap1	2	1	1
Mgst3	149	144	5
Hydin	3	0	3
RP23-211B19.2	65	12	53
Papd4	15	10	5
Mgst1	11	11	0
RP23-342O10.1	3	3	0
AC161207.2	4	4	0
AC161207.1	16	8	8
RP23-252E4.2	38	0	38
Itpa-ps1	3	3	0
RP23-423B1.4	1	0	1
RP23-423B1.6	2	2	0
Npat	18	0	18
RP24-371M10.1	1	0	1
Mrps18c	3	0	3
Npc2	301	267	34
Mrps18b	58	51	7
Gm10617	3	0	3
Mrps18a	145	137	8
Npc1	19	5	14
Dsel	13	4	9
RP23-193O17.4	1	0	1
RP24-319N16.1	1	0	1
Mmaa	23	5	18
Mmab	9	3	6
Crocc	6	0	6
RP23-246E2.1	5	4	1
RP23-4P23.1	2	0	2
Pcolce2	3	2	1
RP23-4P23.3	1040	0	1040
RP24-325P20.3	37	4	33
Gm10647	1	1	0
Cflar	15	7	8
Slc13a5	3	0	3
Trit1	32	7	25
Tpcn1	15	3	12
Ush1c	2	0	2
Gm22613	1	1	0
RP23-306C18.1	1	0	1
RP24-421N21.1	2	0	2
Sycp3	1	1	0
AC122232.2	4	0	4
Adrm1	171	144	27
Gm10638	4	4	0
E2f1	65	9	56
E2f2	11	1	10
E2f3	11	1	10
E2f4	43	24	19
E2f5	22	8	14
CR974483.2	5	1	4
Tsen54	10	5	5
E2f6	15	8	7
E2f7	4	0	4
E2f8	10	0	10
Plpp6	17	17	0
Plpp7	20	18	2
Plpp5	16	11	5
Sgpl1	17	3	14
Bola2	101	93	8
Bola3	62	53	9
Grwd1	35	28	7
Plpp2	13	5	8
Plpp3	77	33	44
Plekhf2	43	34	9
Plekhf1	1	1	0
Plpp1	27	10	17
Ptgds	6	4	2
RP23-175J8.3	66	0	66
Tmem109	27	19	8
Tmem108	169	155	14
RP24-173K12.2	4	0	4
Kdr	2	0	2
4930524J08Rik	7	7	0
Bola1	129	83	46
Tmem104	2	0	2
Tmem107	38	29	9
Tmem101	39	29	10
Ifi30	10	3	7
Tmem100	6	5	1
Tmem102	1	0	1
Tmem110	14	9	5
RP24-89M13.2	3	1	2
RP24-89M13.1	1	0	1
Pappa	2	0	2
Wdpcp	4	2	2
Lcmt2	33	0	33
Mmd2	117	70	47
Ap1g2	2	0	2
Ap1g1	24	1	23
Llgl1	34	11	23
Lcmt1	156	135	21
RP23-206D14.1	3	1	2
Tipin	137	20	117
Llph-ps2	17	17	0
RP23-183D18.1	1	0	1
RP23-294G7.1	8	1	7
Tmem116	2	0	2
Tmem115	46	43	3
RP23-195B3.5	3	1	2
Tmem117	1	0	1
Vangl2	71	11	60
Gm7276	3	3	0
Vangl1	2	0	2
Gkap1	69	7	62
Zmym6	8	0	8
Zmym5	59	3	56
Zmym4	37	1	36
RP23-151F20.2	1	0	1
Il31ra	1	0	1
Zmym3	46	12	34
Zmym2	53	1	52
RP23-399N18.6	4	0	4
Zmym1	16	3	13
Phospho2	20	16	4
AC074312.5	10	2	8
Zfp493	3	2	1
Dsn1	13	10	3
Soga3	129	0	129
Soga1	14	0	14
Stx1b	69	1	68
RP23-349B4.5	16	0	16
RP23-349B4.7	215	193	22
Stx1a	47	25	22
Apobec1	4	2	2
Stard4	11	5	6
Srpk1	147	21	126
Stard5	3	3	0
Stard3	37	22	15
Stard9	1	0	1
Stard7	102	64	38
Memo1	24	7	17
RP24-100B13.1	29	1	28
Srpk2	250	1	249
Tmem141	10	7	3
Tmem143	13	8	5
RP23-239F10.2	5	5	0
Plekhb2	19	9	10
Plekhb1	2	1	1
Rps27a	1083	1016	67
Bmi1	47	13	34
Ntsr2	1	1	0
Ntsr1	6	2	4
RP24-111C16.1	14	14	0
Khk	1	0	1
Ankib1	29	1	28
Tsg101	389	237	152
RP23-260N23.1	3	0	3
Ap1b1	22	3	19
Styxl1	2	0	2
Kif14	5	0	5
Hnf4g	1	0	1
Kif11	31	3	28
Kif17	2	0	2
Tmem145	20	2	18
Tmem144	1	0	1
Rps27l	493	439	54
Kif15	21	1	20
Tmem147	222	198	24
Plekha8	17	3	14
Plekha7	3	0	3
Plekha6	5	0	5
Fignl1	20	11	9
Plekha5	31	0	31
Plekha4	1	0	1
Plekha3	10	7	3
Kif1c	3	0	3
Bcl2l1	59	25	34
Bcl2l2	3	0	3
Plekha1	26	3	23
Kif1a	189	0	189
Kif1b	257	70	187
Mrpl23-ps1	110	110	0
RP23-209O22.1	1	0	1
Stx12	165	135	30
Tmem14a	17	16	1
Kin	72	38	34
Tmem14c	186	114	72
Stx16	139	0	139
Ap1ar	80	46	34
Stx17	9	4	5
Stx18	34	28	6
Kit	3	0	3
AC129945.2	1	0	1
Kif24	1	1	0
Tmem159	7	6	1
Kif22	69	48	21
Kif23	53	4	49
Fignl2	1	0	1
Kiz	27	16	11
Tmem158	108	108	0
Kif27	2	0	2
Tmem121	70	61	9
Fam114a1	2	0	2
Fam114a2	197	85	112
RP23-23C9.4	4	4	0
RP23-328F3.4	13	0	13
RP24-315L4.1	36	36	0
RP23-328F3.3	6	4	2
RP23-49I18.4	1	1	0
RP23-49I18.2	3	0	3
Tmem127	18	4	14
Lrrc75a	17	7	10
Tmem129	23	12	11
Lrrc75b	7	4	3
Tmem128	52	36	16
Tmem123	19	11	8
Ppp1cc	272	217	55
Tmem130	8	4	4
Ppp1cb	135	74	61
RP23-404D8.10	3	3	0
Tmem131	20	0	20
Npm1	1635	750	885
AC122005.1	29	22	7
Npm3	169	147	22
RP23-67F4.6	1	0	1
RP23-376H8.2	1	1	0
Tmem138	41	6	35
Tmem134	86	71	15
Tmem136	10	5	5
Tmem135	15	4	11
Kctd7	2	0	2
Kctd6	19	15	4
Kctd5	93	75	18
Extl2	8	6	2
AC134581.4	25	0	25
Kctd4	30	0	30
Kctd3	13	3	10
Kctd2	26	15	11
RP24-320A12.6	1	1	0
Srprb	17	0	17
Kctd1	21	8	13
RP24-263E2.6	1	1	0
Aurkaip1	210	189	21
Cr1l	35	5	30
RP24-263E2.3	4	4	0
Extl3	15	0	15
RP24-263E2.2	1	1	0
Npnt	4	1	3
Zfp438	3	1	2
RP23-444I6.3	2	2	0
Negr1	38	0	38
Zfp433	3	3	0
Cpox	18	16	2
Ticam1	1	0	1
Adrb1	13	13	0
Kctd9	1	0	1
Kctd8	1	0	1
Dfnb59	1	0	1
Pdzd4	38	10	28
Osr2	1	0	1
Pdzd2	3	0	3
Kif5c	442	0	442
Tiprl	129	101	28
RP24-310M4.2	3	3	0
Kif5a	81	2	79
RP23-53N20.5	1	0	1
Kif5b	285	3	282
Zfp420	10	6	4
Pdzd8	13	5	8
RP23-142I6.1	1	1	0
Pramef8	13	10	3
RP23-30B1.1	3	0	3
Zfp426	27	1	26
Zfp429	1	0	1
Zfp428	384	336	48
Zfp423	14	0	14
Zfp422	142	102	40
AC132303.1	3	3	0
Syde1	4	2	2
Ppp1r2	87	69	18
RP23-429C4.2	19	19	0
RP23-429C4.3	14	14	0
Kif2a	235	9	226
Gm9857	1	1	0
Ppp1r8	55	41	14
Npr3	2	1	1
Ppp1r7	69	50	19
Npr2	5	0	5
RP23-398F7.12	1	1	0
Dstn	477	376	101
Zfp410	57	22	35
Kif2c	34	18	16
AC162898.6	2	2	0
Colec11	1	0	1
Zfp418	1	0	1
Ostc	240	194	46
Zfp414	1	0	1
Ssu72	189	174	15
Tac2	14	12	2
Tac1	1	0	1
Ost4	107	103	4
RP23-71L21.6	6	6	0
Kif3a	203	13	190
Kif3b	23	0	23
Phf13	14	3	11
Phf14	131	23	108
Radil	1	0	1
Kif3c	62	12	50
Kntc1	4	0	4
Bmp7	5	1	4
Phf19	1	0	1
Bmp6	6	1	5
Smad1	64	20	44
Nppc	6	5	1
Bmp4	2	0	2
Gpatch8	110	44	66
Smad2	34	15	19
Smad3	5	0	5
Bmp2	3	2	1
Zfp407	24	0	24
Smad4	45	2	43
RP23-108H23.2	2	1	1
Bmp1	17	1	16
Gpatch3	4	3	1
Gpatch4	63	39	24
Phf10	16	5	11
Gpatch1	26	4	22
Ccbl2	5	3	2
Gpatch2	13	1	12
Phf12	37	2	35
Ccbl1	8	4	4
Tab3	9	1	8
Tab2	31	1	30
Tab1	24	11	13
Smad5	48	6	42
Smad6	2	0	2
Zfp408	23	0	23
Smad7	28	1	27
RP23-68K21.8	5	5	0
Col4a3bp	11	3	8
RP23-68K21.6	10	10	0
RP23-68K21.7	38	38	0
Zfp473	1	0	1
Zfp472	11	8	3
RP24-347B12.1	2	2	0
Nudt16l1	95	85	10
RP24-116A15.2	1	1	0
Rwdd3	17	0	17
Rwdd1	311	127	184
Mmp2	2	0	2
Arl6ip1	748	620	128
Ethe1	32	0	32
Zfp462	142	5	137
Cpt2	5	4	1
Ptgir	1	1	0
Zfp467	60	38	22
AC087062.8	3	0	3
Arl6ip5	139	118	21
Arl6ip4	81	51	30
Arl6ip6	74	54	20
Gadd45g	283	266	17
Gadd45b	19	13	6
Zfp451	79	23	56
Gadd45a	13	9	4
Zfp454	15	7	8
Stx4a	32	12	20
RP23-226C6.3	2	0	2
B3gat3	46	29	17
Zfp455	1	1	0
B3gat1	71	13	58
Bms1	19	1	18
Zfp458	5	3	2
B3gat2	21	15	6
Praf2	3	0	3
RP23-161B11.4	2	2	0
Ncald	14	4	10
Fmnl2	38	1	37
RP23-162G11.1	16	11	5
Fmnl1	1	0	1
Fmnl3	4	0	4
Romo1	169	169	0
RP23-288B16.4	1	0	1
RP23-162G11.3	1	1	0
RP23-162G11.2	24	0	24
Reps1	22	4	18
Ncam2	7	0	7
Cptp	21	17	4
Ncam1	455	4	451
Stx5a	70	33	37
Zfp442	8	5	3
Dus4l	11	4	7
Reps2	20	0	20
Zfp449	3	1	2
Kcnj10	13	0	13
Dip2c	13	0	13
Zfp445	17	2	15
Dip2b	94	0	94
Prag1	35	1	34
Zfp444	79	41	38
Dip2a	13	0	13
Kcnj11	8	0	8
Kcnj12	1	1	0
Zfp446	5	1	4
RP24-133C15.1	2	2	0
Taf8	12	5	7
Nptn	76	34	42
Taf7	94	69	25
Kcnj15	1	0	1
Taf6	58	12	46
Taf5	13	0	13
Sgpp2	1	0	1
Taf4	4	0	4
Taf3	46	3	43
Taf2	16	1	15
RP24-192L21.1	3	0	3
Sgpp1	11	4	7
Taf1	42	0	42
Chsy1	20	0	20
Chsy3	5	0	5
RP23-20K24.9	10	10	0
RP23-20K24.5	68	37	31
2210008F06Rik	15	1	14
Cxadr	111	50	61
RP23-362F15.1	1	0	1
Pde4dip	56	12	44
Med12l	4	0	4
Iah1	77	56	21
RP24-546N2.2	2	2	0
Gm9805	2	2	0
Smcr8	2	0	2
Hemk1	16	0	16
Itsn1	103	2	101
RP23-25N17.6	5	5	0
Itsn2	6	0	6
Dnaic2	2	0	2
Dnaic1	2	0	2
Smco4	16	15	1
RP23-393E10.2	1	1	0
Bcl10	78	51	27
Lnpep	5	1	4
RP23-377I11.1	1	0	1
RP23-226M2.5	342	342	0
Fzd1	16	16	0
RP23-300D5.1	1	1	0
RP23-226M2.6	2	2	0
Fzd3	21	2	19
AC132685.1	1	0	1
Fzd2	39	39	0
Fzd5	1	0	1
RP23-20K24.11	5	0	5
Garem1	4	0	4
Fzd4	1	1	0
Fzd7	1	1	0
Fzd9	13	13	0
Fzd8	8	8	0
Sptbn1	117	30	87
Sptbn2	48	0	48
Sptbn4	4	0	4
Mepce	18	9	9
Med13l	63	0	63
Zfyve21	20	16	4
RP23-167G19.12	4	0	4
Nckap5los	2	0	2
Slc16a2	52	5	47
Slc16a3	4	2	2
Zfyve19	28	9	19
Dedd2	7	3	4
Slc16a9	4	0	4
RP23-213D14.3	2	0	2
Slc16a6	12	4	8
Zfyve16	13	0	13
Slc16a7	4	0	4
Lrrn4cl	1	0	1
AC170869.2	1	0	1
Kbtbd6	2	0	2
Kbtbd3	8	6	2
Nhsl1	28	4	24
Kbtbd4	22	11	11
RP23-93O11.2	2	2	0
Nhsl2	7	0	7
Slc16a1	6	3	3
Kbtbd2	27	9	18
C730034F03Rik	20	20	0
Chst1	14	9	5
Bmyc	141	141	0
RP23-166O7.1	9	1	8
Chst3	3	0	3
Chst2	22	11	11
Kbtbd7	12	12	0
RP24-243C16.2	2	2	0
Chst5	1	1	0
Kbtbd8	6	1	5
Chst7	1	1	0
Chst8	5	2	3
Tal2	1	1	0
Zfyve28	1	0	1
Zfyve27	43	11	32
Zfyve26	3	0	3
Ccdc9	35	1	34
Gm9812	1	0	1
Ccdc8	4	4	0
CH36-125B10.5	1	0	1
Ccdc6	13	1	12
Ccdc3	1	0	1
CH36-125B10.6	1	0	1
RP23-185F7.3	1	0	1
RP23-185F7.4	1	1	0
Dusp3	4	2	2
Dusp2	1	1	0
RP23-100O18.7	2	0	2
Dusp5	3	3	0
Dusp4	43	33	10
Dusp1	142	96	46
Dusp7	7	0	7
Dtd1	53	46	7
Dusp6	24	18	6
Dtd2	15	14	1
Dusp9	1	0	1
Dusp8	59	19	40
RP23-275N2.7	15	1	14
Tatdn1	28	12	16
Tatdn2	13	5	8
RP23-385C21.2	5	2	3
Tatdn3	4	3	1
Ap2s1	353	348	5
AC098736.2	3	3	0
RP23-385C21.6	1	1	0
RP23-118H3.3	1	0	1
A3galt2	3	0	3
RP23-209N19.1	1	1	0
Tsg101-ps	1	1	0
Borcs6	34	34	0
Atad1	81	48	33
Borcs5	43	37	6
Borcs8	1	0	1
RP23-209N19.4	1	1	0
Borcs7	71	59	12
Atad5	22	0	22
Atad2	19	1	18
Slc29a3	4	0	4
Slc29a2	8	1	7
Slc29a1	32	1	31
Slc29a4	54	16	38
Gm23615	1	1	0
Prss45	1	0	1
Pcyt2	94	61	33
Plgrkt	177	139	38
Mir5620	1	1	0
RP23-250D22.2	5	5	0
RP23-310D3.2	2	0	2
Mir5622	2	2	0
Ppp1ca	448	403	45
RP24-88J19.1	21	0	21
RP23-87P16.1	1	0	1
Tap2	1	0	1
Tap1	1	0	1
Tank	11	5	6
RP24-387G4.1	169	169	0
Tomm40l	28	17	11
Rpgrip1	1	0	1
RP23-400O10.6	1	0	1
Chchd6	174	158	16
Chchd7	78	72	6
AC163616.2	81	42	39
Bfsp2	2	1	1
AC163616.3	1	0	1
Chchd2	2244	2194	50
Uqcrq	700	678	22
Chchd3	154	46	108
Chchd4	83	67	16
Setbp1	69	0	69
Chchd5	35	30	5
Vipas39	50	21	29
Chchd1	357	352	5
Fezf2	155	98	57
Setd1b	51	0	51
Setd1a	5	0	5
Iars	26	2	24
RP23-44D10.1	1	1	0
RP23-146C24.2	1	0	1
RP23-414A20.3	1	1	0
RP23-322E20.6	3	3	0
Pcsk1n	350	327	23
Gabarapl1	194	155	39
Gabarapl2	461	447	14
Pstpip2	1	0	1
Cacul1	18	9	9
RP24-147J7.2	3	3	0
Uqcrb	475	407	68
Inadl	1	0	1
Lat	1	0	1
RP24-147J7.1	3	3	0
RP23-249L6.2	3	3	0
Uqcrh	1104	1071	33
Gm24950	2	2	0
RP23-123D6.12	14	14	0
RP23-123D6.11	6	1	5
Gm24909	1	1	0
Ercc6l	1	1	0
RP23-78F6.3	19	1	18
Lbh	43	15	28
RP23-406B13.10	10	0	10
Srsf1	252	90	162
