geneId	total	isoform_def	isoform_undef
Thnsl1	19	9	10
Htra2	28	18	10
Thnsl2	1	1	0
Htra1	6	4	2
Ero1l	10	0	10
Faim	143	128	15
Dhdds	35	17	18
Exoc3	90	18	72
Exoc4	56	12	44
Txndc5	12	10	2
Rnf170	16	6	10
Exoc5	74	8	66
Exoc6	2	0	2
Pibf1	8	1	7
Exoc1	47	25	22
Exoc2	14	1	13
Fam189b	20	5	15
Exoc7	60	32	28
Zgrf1	7	1	6
Pam16	234	220	14
Cib1	27	23	4
Rnf180	3	0	3
Exoc8	12	12	0
Txndc9	216	198	18
Cib2	73	65	8
Ube2d3	398	356	42
Ube2d1	227	153	74
Olfml1	1	1	0
Olfml3	1	1	0
Pofut1	21	5	16
Pofut2	32	19	13
Rnf19a	19	6	13
Stambp	51	23	28
Nid1	1	1	0
Pde9a	6	4	2
Ubb	6987	6408	579
Taco1	4	3	1
Lman2l	80	74	6
Ube2e3	347	302	45
Ubc	666	298	368
Ube2e2	87	2	85
Ube2e1	225	187	38
Rnf19b	18	7	11
Pik3cb	1	0	1
Snap91	34	0	34
Pik3cd	10	1	9
Prkag1	89	69	20
Prkag2	41	27	14
Tmem17	22	21	1
Armc10	56	31	25
Pik3ca	55	3	52
Pogk	45	3	42
Tmem11	95	78	17
Ccdc102a	3	2	1
Tmem18	11	8	3
Tmem19	16	12	4
Cyp46a1	5	2	3
Dlg1	17	0	17
Dap	35	31	4
Dlg2	25	16	9
Pogz	39	6	33
Dlg3	4	0	4
Dlg4	65	7	58
Dlg5	18	0	18
Slc6a20b	1	0	1
Upk1a	1	0	1
Gfod2	74	55	19
Cdk5rap2	37	0	37
Cdk5rap3	69	22	47
Pde3a	1	0	1
Slit1	8	0	8
Slit2	20	17	3
Slirp	131	113	18
Dbi	1355	1312	43
Bfar	45	21	24
Slit3	2	0	2
Cdk5rap1	7	5	2
Dbp	13	11	2
Pde2a	19	7	12
Fam184b	2	0	2
Dbt	21	3	18
Fam184a	3	0	3
Dapp1	1	1	0
Resp18	2	2	0
Dcc	16	0	16
Oxct1	198	120	78
Pde4a	15	4	11
Pde4b	7	1	6
Mybl2	9	4	5
Prkaca	116	86	30
Prkacb	89	79	10
Qrfpr	1	1	0
Dck	38	35	3
Dcn	6	4	2
Pcdh11x	20	19	1
Fam185a	7	6	1
H2afj	203	199	4
Pde3b	4	3	1
Dcx	292	14	278
Mysm1	28	5	23
Fan1	4	4	0
Polq	1	0	1
Ddc	1	0	1
Tnip2	1	0	1
Tnip1	8	0	8
H2afy	659	491	168
Pon2	19	19	0
H2afz	2659	2532	127
Nifk	85	68	17
Sgtb	18	3	15
Wtap	48	33	15
Polm	3	0	3
Sgta	235	112	123
H2afx	374	370	4
Rgs20	12	2	10
H2afv	983	866	117
Rgs22	2	0	2
Pde5a	8	0	8
Dll1	3	1	2
Mmachc	13	7	6
Ssx2ip	21	7	14
Dll3	36	21	15
Rgs17	22	14	8
Dll4	1	0	1
Rgs19	44	25	19
Pomc	11	0	11
Rgs13	4	3	1
Ddt	10	4	6
Rgs16	14	12	2
Pde4d	13	1	12
Golim4	54	29	25
Pomk	12	7	5
Ltbr	4	0	4
Ate1	43	2	41
Aldh1b1	17	12	5
Snrpd2	665	558	107
Lasp1	60	16	44
Snrpd1	643	613	30
Lmx1a	1	0	1
Tmem63c	2	1	1
Rgs10	7	6	1
Pde6d	106	86	20
Pmp22	19	14	5
Tmem63b	110	2	108
Rgs11	1	0	1
Rgs12	41	1	40
Dek	315	91	224
Snrpd3	286	252	34
Dlk1	18	11	7
Sgsh	1	0	1
Lca5	12	4	8
Dlk2	6	1	5
Polb	120	69	51
Prkab2	8	1	7
Polk	4	0	4
Poll	10	4	6
Poli	4	1	3
Prkab1	28	27	1
Polg	34	11	23
Polh	1	0	1
Pole	6	2	4
Gusb	5	4	1
Gm21953	2	0	2
Pop7	105	105	0
Snrnp200	45	0	45
Atf2	106	27	79
Atf1	33	4	29
Pop5	79	7	72
Prkd3	23	7	16
Unc50	53	44	9
Pop4	104	87	17
Fabp3-ps1	5	4	1
Las1l	64	12	52
Pop1	28	1	27
Prkd1	4	1	3
Slc38a10	35	10	25
Prkd2	10	3	7
Mbnl3	1	0	1
Pex11a	14	14	0
Apool	34	22	12
Pex11b	2	0	2
Psmb10	26	22	4
Atg3	111	69	42
Daam2	2	0	2
Daam1	69	0	69
Pomp	512	468	44
Hecw1	64	1	63
Hecw2	5	1	4
Frs2	8	1	7
Prkcq	1	0	1
Accs	13	1	12
Pex11g	1	1	0
Zmynd8	82	18	64
Prkcg	1	0	1
Eif5a2	3	2	1
Prkci	9	0	9
Sgip1	66	27	39
Prkcb	7	3	4
Mbnl2	15	5	10
Mbnl1	16	15	1
Prkcd	1	1	0
Prkce	80	3	77
Trappc2l	185	167	18
Tulp3	26	23	3
Tulp4	116	28	88
Tulp1	1	1	0
Far2	5	4	1
Prkca	65	6	59
Far1	40	17	23
Atf7	8	8	0
Atf6	4	4	0
Atf5	38	28	10
H2-D1	23	7	16
Atf4	216	190	26
Atf3	6	1	5
Cldn12	2	0	2
Adgra1	2	0	2
Rdh11	17	6	11
Nipal2	2	0	2
Rdh12	1	1	0
Rdh10	6	3	3
Cldn10	4	4	0
Pitpnb	58	0	58
Pitpna	89	0	89
Rdh13	3	0	3
Rdh14	31	29	2
Cldn19	1	1	0
Trappc10	18	0	18
Prkdc	4	0	4
Qars	59	31	28
Fasn	55	10	45
Prkcz	53	39	14
Atg7	19	11	8
Slc26a10	2	0	2
Rab33b	25	11	14
Atg5	52	33	19
Rab33a	93	86	7
Tbc1d1	5	0	5
Adgrb1	47	9	38
Alcam	31	5	26
Adgrb2	27	4	23
Mov10	3	0	3
Adgrb3	36	22	14
Tbc1d2	1	0	1
Tbc1d5	3	0	3
Tbc1d4	6	1	5
Tbc1d7	57	48	9
Trappc12	29	11	18
Trappc11	15	1	14
Prkg1	1	0	1
Oscp1	21	14	7
Trappc13	67	46	21
Izumo4	16	0	16
Wdsub1	3	0	3
Tbc1d9	14	0	14
Tbc1d8	4	3	1
Fat1	11	0	11
Fat4	12	0	12
Fat3	13	11	2
Adgra3	20	14	6
Mmp24	17	0	17
Unc119b	16	7	9
Atcayos	2	0	2
Mical1	25	2	23
Plin3	3	3	0
Ep400	73	0	73
Creld1	36	25	11
Caprin2	6	3	3
Plin2	32	25	7
Heatr3	27	11	16
Caprin1	241	66	175
Heatr6	61	2	59
Creld2	33	25	8
Heatr1	3	0	3
Rab39b	29	25	4
Mmp11	12	9	3
Ache	3	1	2
Trappc6b	119	103	16
Mmp14	60	47	13
Mmp15	11	3	8
Mmp16	21	4	17
Mmp17	23	5	18
Trappc6a	50	41	9
Tars2	16	4	12
Paip1	26	2	24
Paip2	347	302	45
Mocs3	21	21	0
Mocs2	127	98	29
Atic	35	22	13
Copz2	2	2	0
Mical3	18	13	5
Mical2	12	0	12
Dld	52	41	11
Afap1	81	41	40
Copz1	137	95	42
Atl3	7	1	6
Uncx	2	0	2
Atl2	19	3	16
Nip7	85	69	16
Atl1	24	0	24
Enpp2	1	0	1
Enpp4	5	2	3
Enpp5	24	6	18
Rnf138rt1	2	2	0
Mocs1	2	0	2
Ung	27	26	1
Sf3a1	84	31	53
Setd3	87	30	57
Sf3a2	87	48	39
Setd2	46	29	17
Sf3a3	118	84	34
Setd5	99	39	60
Unk	20	3	17
Setd4	17	0	17
Setd7	15	14	1
Setd6	22	7	15
Setd8	54	44	10
Mfn1	18	10	8
Cipc	22	7	15
Ston1	1	1	0
Mfn2	15	2	13
Ston2	2	0	2
Dmd	16	5	11
Ostm1	16	5	11
Fryl	25	1	24
Etaa1	16	1	15
Ngfrap1	768	736	32
Cinp	22	16	6
Sf3b1	445	45	400
Hipk4	1	0	1
Srebf2	40	0	40
Sf3b2	556	46	510
Sf3b3	37	16	21
Sf3b4	158	125	33
Sf3b5	235	234	1
Sf3b6	383	377	6
Mocos	1	0	1
Akap17b	5	0	5
Fastkd2	20	8	12
Fastkd1	9	1	8
Fastkd3	10	1	9
Ninl	13	2	11
Hipk1	20	16	4
Hipk2	42	1	41
Hipk3	1	0	1
Srebf1	7	2	5
Rps6kl1	22	18	4
Adgrg1	79	0	79
Adgrg2	1	0	1
H2-K1	1	1	0
Atn1	5	0	5
Map3k9	4	0	4
Rangrf	38	34	4
Map3k7	30	0	30
Map3k6	5	4	1
Map3k5	2	0	2
Ltn1	7	0	7
Map3k4	2	0	2
Kcmf1	30	23	7
Pcyt1b	21	0	21
Pcyt1a	25	8	17
Zcchc9	32	5	27
Zcchc6	40	18	22
Mfng	33	22	11
Chmp2a	220	170	50
Zcchc8	38	14	24
Zcchc7	42	26	16
Chmp2b	27	19	8
Zfc3h1	15	3	12
Lemd2	16	5	11
Lemd3	4	0	4
Lemd1	10	7	3
Scnm1	92	68	24
Cir1	92	0	92
Ccdc74a	1	1	0
Faxc	7	2	5
Zcchc2	4	0	4
Amotl2	44	11	33
Dlst	65	49	16
Amotl1	41	0	41
Zcchc4	17	4	13
Zcchc3	34	34	0
Map3k3	1	0	1
Map3k2	16	0	16
Map3k1	4	0	4
Frzb	4	2	2
Coprs	81	76	5
Dlx1	159	98	61
Shc4	1	0	1
Dlx2	150	129	21
Dr1	26	19	7
Shc3	1	0	1
Ubox5	2	0	2
Shc2	11	4	7
Shc1	3	2	1
Dlx5	99	89	10
Dlx6	17	5	12
F2r	20	13	7
Gatsl2	46	2	44
Fam20b	18	1	17
Fam20c	53	30	23
Acly	67	18	49
Snapin	59	53	6
Cops3	144	125	19
Fbxl8	1	1	0
Cops4	190	142	48
Cops5	215	190	25
Cops6	242	207	35
Synj1	22	0	22
Cops2	84	64	20
Rpl7l1	132	108	24
Fbxl2	7	4	3
Ubxn11	1	1	0
Fbxl3	10	3	7
Nop16	49	47	2
Ubxn10	2	2	0
Fbxl4	5	1	4
Cops8	162	136	26
Fbxl5	38	12	26
Nop14	58	5	53
Eid2b	53	53	0
Fbxl6	49	36	13
Hhat	1	0	1
Nop10	429	416	13
Ocel1	11	7	4
Ints12	19	12	7
Ints10	38	23	15
Ust	9	3	6
Trp53bp1	53	10	43
B130006D01Rik	6	5	1
Chmp1a	124	49	75
Aco2	176	90	86
Cish	12	2	10
Aco1	20	11	9
Nit2	29	26	3
Nit1	37	19	18
Sybu	32	9	23
Trp53bp2	17	0	17
Stox2	80	53	27
Slc46a1	4	4	0
Stox1	2	0	2
Arhgef15	6	1	5
Hdac3	112	84	28
Hdac2	510	298	212
Arhgef17	13	0	13
Hdac5	45	11	34
Ccdc71l	12	12	0
Hdac4	24	16	8
Arhgef11	4	0	4
Cdr2l	26	7	19
Smarcb1	338	285	53
Hdac1	41	34	7
Acp6	11	8	3
Arhgef12	38	22	16
Dse	2	0	2
Ggps1	18	10	8
Acp2	33	4	29
Arhgef19	2	0	2
Acp1	259	157	102
Hdac7	17	1	16
Arhgef18	6	0	6
Hdac6	18	3	15
Lcor	18	2	16
Hdac9	4	0	4
Hdac8	13	8	5
Unc80	1	1	0
Dst	68	29	39
Arhgef26	31	25	6
Arhgef25	19	3	16
Arhgef28	2	0	2
Primpol	7	2	5
Tkfc	14	1	13
Syf2	82	70	12
Fbxo2	9	6	3
Smarca2	165	43	122
Smarca1	24	0	24
Smarca4	274	1	273
Htr1a	1	1	0
Dtl	52	46	6
Smarca5	188	4	184
Glod4	97	83	14
Atrx	319	168	151
Taldo1	393	364	29
H2-Q7	1	1	0
H2-Q4	1	1	0
Dnase1l2	1	0	1
Fbxo3	40	27	13
Cebpg	115	113	2
Fbxo4	4	2	2
Fbxo5	43	29	14
Dnase1l1	1	1	0
Fbxo6	5	5	0
Slco1c1	26	13	13
Fbxo7	3	1	2
Fbxo8	18	7	11
Unc79	9	1	8
Cebpb	2	2	0
Fbxo9	72	31	41
Cebpa	1	1	0
Atrn	14	0	14
Megf10	4	0	4
Arhgef39	15	10	5
Megf11	7	0	7
Smarcd1	104	5	99
Ifrd1	77	52	25
Smarcd3	178	53	125
Ifrd2	12	5	7
Chmp4b	87	68	19
Smarcd2	12	5	7
Cnrip1	127	72	55
Fsd1	96	50	46
Ciz1	58	6	52
Sel1l3	14	11	3
Syne1	1	1	0
Syne2	85	16	69
Asxl1	44	1	43
Dut	265	243	22
Asxl2	13	0	13
Asxl3	39	0	39
Arhgef40	14	1	13
Tmem161a	23	4	19
Tmem161b	9	0	9
Nop58	184	11	173
Rec8	3	2	1
F8a	22	21	1
Nop56	265	65	200
Bmpr2	35	27	8
Unkl	7	0	7
Frmpd3	3	0	3
Mgme1	17	8	9
Cebpz	86	3	83
Unc5b	7	0	7
Smarcc2	148	14	134
Smarcc1	203	70	133
Unc5a	9	3	6
Unc5d	41	0	41
Htr3a	35	14	21
Unc5c	8	8	0
Gal3st3	9	8	1
Rnf225	2	0	2
Vps26a	64	43	21
Vps26b	48	20	28
Peg12	2	2	0
Ltv1	25	17	8
Peg10	7	1	6
Pafah1b3	583	537	46
Cntnap5a	1	0	1
Pafah1b2	212	189	23
Pafah1b1	221	50	171
Rnf220	42	5	37
Twsg1	12	2	10
Pex26	10	3	7
Uxt	43	37	6
Dnaaf3	1	0	1
Megf6	3	0	3
Dnaaf2	42	34	8
Tm2d1	87	71	16
Tm2d2	154	144	10
Synrg	55	1	54
Epc1	83	10	73
Fam192a	108	54	54
Dhx57	22	0	22
Tm2d3	79	70	9
Epc2	51	0	51
Dnaaf5	4	1	3
Rnf213	1	0	1
Rnf214	74	4	70
Slc33a1	7	2	5
Rnf217	6	1	5
Rnf215	52	20	32
Pcsk2os1	11	2	9
Rnf216	29	12	17
Zfp518b	11	4	7
Zfp518a	4	1	3
Actb	5169	4316	853
Ppa1	313	271	42
Ppa2	75	64	11
Fam193b	32	5	27
Apoa2	1	0	1
Fam193a	41	0	41
Rnf219	59	1	58
Dxo	55	23	32
Abcc10	3	1	2
Dhx40	41	16	25
Snapc5	109	106	3
Snapc3	70	49	21
Tfb2m	33	19	14
Snapc4	8	2	6
Snapc1	27	19	8
Fbf1	19	0	19
Snapc2	45	31	14
Oma1	26	2	24
Cggbp1	74	38	36
Rps6kb1	73	28	45
Rps6kb2	34	12	22
Dhx38	17	1	16
Dhx37	6	0	6
G2e3	30	4	26
Dhx36	83	16	67
N4bp1	30	0	30
Dym	13	1	12
Dhx35	2	0	2
N4bp2	34	15	19
Dhx34	10	0	10
N4bp3	5	1	4
Dhx33	6	4	2
Dhx32	31	15	16
Dhx30	157	101	56
Synpr	9	3	6
Hhip	1	0	1
Hmgxb4	47	14	33
Hmgxb3	4	0	4
Ppan	57	28	29
Synpo	1	0	1
Rtel1	5	1	4
Hykk	1	0	1
Rps6kc1	9	0	9
Dhx29	25	0	25
Ppat	13	9	4
Spats2	35	5	30
D3Ertd751e	10	9	1
Fam195b	262	231	31
Retsat	1	0	1
2700062C07Rik	25	10	15
Gm26853	8	0	8
Rap2b	67	63	4
Rap2a	36	9	27
Rap2c	16	3	13
Acy1	11	6	5
Susd4	4	1	3
Susd6	6	3	3
Evi5l	33	8	25
Tmed8	2	0	2
Tmed9	142	128	14
Dhx16	30	7	23
Dhx15	74	23	51
Crhr2	1	0	1
Amer3	12	3	9
Crhr1	4	2	2
Amer2	189	123	66
Amer1	44	35	9
Diaph2	13	2	11
Rap1a	79	54	25
C1qtnf6	1	1	0
Diaph3	12	1	11
Recql5	7	1	6
Obsl1	9	2	7
Recql4	2	1	1
Diaph1	37	0	37
Rap1b	48	26	22
Tfb1m	3	0	3
C1qtnf1	2	2	0
C1qtnf4	161	99	62
Adgrl2	59	46	13
Adgrl3	70	58	12
Syn3	4	2	2
Syn2	42	27	15
Syn1	38	17	21
Adgrl1	123	0	123
Fbxw4	2	0	2
Fbxw5	60	19	41
Fbxw7	67	20	47
Fbxw8	17	6	11
Ppcs	18	14	4
Fbxw9	43	27	16
Dmc1	1	1	0
Nr4a3	2	0	2
Nr4a2	38	10	28
Fbxw2	139	119	20
Nr4a1	4	1	3
Fads2	3	2	1
Sertad2	43	21	22
Fads3	10	5	5
Sertad1	2	2	0
Zfp24	49	26	23
Slc20a2	5	4	1
Stk11ip	1	0	1
Slc20a1	22	6	16
Fads6	1	0	1
Gsta4	8	8	0
Sertad4	15	2	13
Sertad3	7	7	0
Mfap1a	114	33	81
Mfap1b	139	52	87
Zfp26	12	0	12
Zfp27	14	9	5
Zfp28	17	8	9
Fads1	55	14	41
Dtymk	178	158	20
Mtss1	121	76	45
Mre11a	11	1	10
Rem2	26	16	10
Spcs3	21	14	7
Zfp11	6	0	6
Zfp12	19	6	13
Spcs1	230	220	10
Zfp13	18	10	8
Synm	2	1	1
Spcs2	217	181	36
Zfp14	2	1	1
Prkra	121	89	32
Tmed2	221	212	9
Ppargc1a	7	0	7
Tmed3	49	47	2
Sipa1	3	0	3
Copg1	90	53	37
Copg2	61	28	33
Tmed1	44	40	4
Tenm4	75	24	51
Nupl1	7	2	5
Tenm3	46	1	45
Nupl2	9	9	0
Megf8	17	0	17
Il17d	7	2	5
Tmed7	65	50	15
Tenm2	83	0	83
Megf9	21	7	14
Tmed4	80	71	9
Tenm1	10	0	10
Tmed5	31	16	15
Pex14	43	32	11
Pex13	55	47	8
Pex12	14	10	4
Lrsam1	9	1	8
Pex10	13	9	4
Pex19	90	58	32
Papss1	115	82	33
Pex16	36	25	11
Ndufaf7	41	22	19
Ndufaf6	31	13	18
Angptl6	36	0	36
Ndufaf5	24	14	10
Sys1	29	5	24
Ndufaf4	78	63	15
Cdpf1	24	18	6
Bmper	8	0	8
Zmat5	97	20	77
Zmat4	4	4	0
Zmat3	22	20	2
Tasp1	8	1	7
Zmat2	284	167	117
Angptl4	2	1	1
Zmat1	8	2	6
Ndufaf3	113	97	16
Ndufaf2	111	96	15
Angptl2	6	3	3
Ndufaf1	19	13	6
Nrxn1	125	93	32
Ppig	251	44	207
Nrxn2	146	9	137
Csgalnact1	4	1	3
Rogdi	60	45	15
Ppih	52	15	37
Nrxn3	110	21	89
Ppie	64	44	20
Ppif	21	13	8
Ppic	7	4	3
Ppid	121	102	19
Ppia	3865	3620	245
Ppib	377	361	16
Csgalnact2	6	3	3
Gen1	3	0	3
Mfhas1	24	8	16
Sypl	28	18	10
Avpi1	12	12	0
Myadm	6	0	6
Rela	20	5	15
Relb	6	0	6
Trub2	32	18	14
Shq1	10	4	6
Reln	56	35	21
Trub1	21	11	10
Relt	2	0	2
Fbn2	9	0	9
Adcy10	2	2	0
Mgam	1	0	1
Vcp	365	175	190
Ntmt1	132	119	13
Large	52	4	48
Ebp	27	22	5
Arfgef2	2	0	2
Pnpt1	11	3	8
Arfgef1	16	10	6
Pxmp4	8	3	5
Gstcd	5	4	1
Pxmp2	7	6	1
Igf2r	5	0	5
Syt5	79	28	51
Ift20	153	129	24
Syt4	218	102	116
Syt3	11	2	9
Ift22	60	58	2
Syt2	1	0	1
Syt1	79	25	54
Ecd	40	21	19
Ift27	125	118	7
Cryl1	3	2	1
Arfgef3	3	0	3
Syt9	3	2	1
Syt7	25	0	25
Syt6	7	0	7
Cpsf4	20	14	6
Cpsf6	163	84	79
Cpsf7	38	6	32
Cpsf1	18	0	18
Sft2d3	35	35	0
Cpsf2	69	26	43
Cpsf3	49	12	37
Bambi	7	6	1
Mxd1	8	2	6
Igf1r	63	56	7
Mxd3	55	47	8
Fbn1	1	0	1
Mxd4	67	64	3
Oplah	1	0	1
Ift52	23	14	9
Ldb1	68	12	56
Tmem2	25	1	24
Eda	1	0	1
Tmem8	2	0	2
Tmem5	53	22	31
Tmem9	73	51	22
Eif4e2	131	76	55
Hist2h4	5	5	0
Ldb2	54	25	29
Mmadhc	87	47	40
2310039H08Rik	80	79	1
Ldb3	1	0	1
Ift57	51	36	15
Pex5l	4	4	0
Copb2	88	32	56
Med9os	2	2	0
Fam196a	4	2	2
Ankrd34b	1	0	1
Ankrd34a	6	4	2
Copb1	56	9	47
Oxsr1	13	4	9
Ldah	41	5	36
Get4	46	32	14
Ccdc91	27	12	15
Larp1	51	0	51
Ift43	103	93	10
Eed	31	22	9
Pdss2	17	5	12
1810055G02Rik	25	11	14
Ccdc96	5	5	0
Pdss1	14	9	5
Ccdc97	23	10	13
Adar	19	18	1
Ccdc94	10	3	7
Ift46	68	39	29
Ccdc92	25	16	9
Epn2	50	12	38
Ccdc93	11	1	10
Epn1	170	22	148
Rps6ka3	6	0	6
Rps6ka4	1	0	1
Adal	26	7	19
Rnf144a	29	24	5
Rps6ka5	5	0	5
Rnf144b	1	1	0
Rps6ka6	16	1	15
Rer1	141	123	18
Vgf	11	8	3
Rps6ka1	3	2	1
Ldlrad4	9	2	7
Rps6ka2	5	0	5
Ldlrad3	40	1	39
Myrip	2	0	2
Acyp1	70	70	0
Acyp2	3	0	3
Ift74	82	3	79
Ccdc80	25	1	24
C920021L13Rik	2	0	2
Mphosph9	14	0	14
Eif4g2	737	206	531
Mphosph8	178	1	177
Tmem74b	15	13	2
Eif4g1	103	2	101
Gcn1l1	60	26	34
Mphosph6	31	27	4
Ccdc86	38	34	4
Eif4g3	93	0	93
3110021N24Rik	19	0	19
Fsip1	2	2	0
Ccdc84	10	3	7
Add3	16	2	14
Add2	135	49	86
Ccdc82	5	3	2
Add1	112	97	15
Dnase2a	5	1	4
Rest	13	6	7
Efs	38	23	15
Ccdc78	3	0	3
Mxi1	45	17	28
Kras	243	179	64
Vhl	45	33	12
Sucla2	60	39	21
Rsbn1	121	0	121
Rere	85	1	84
Egf	1	1	0
Napepld	4	1	3
Fam199x	5	1	4
Ccdc77	11	0	11
Rerg	3	3	0
Ccdc71	33	25	8
Gm26890	7	0	7
Tnfaip6	10	10	0
Zfp512b	22	5	17
Shroom3	1	0	1
Adgrv1	7	3	4
Shroom2	7	0	7
Eif4e3	2	0	2
Tnfaip8	19	16	3
Vim	796	718	78
Tnfaip1	77	57	20
Lactb	25	4	21
Myl12a	76	73	3
Vit	11	5	6
BC031181	326	260	66
Myl12b	288	267	21
Il17ra	7	0	7
Hsph1	84	24	60
Phactr1	117	2	115
Phactr2	5	1	4
Phactr3	54	15	39
Phactr4	13	3	10
Eps8	3	1	2
Mief1	11	0	11
Mief2	11	6	5
1700086O06Rik	16	9	7
Pgrmc1	332	308	24
Pgrmc2	31	15	16
Rev1	27	1	26
Ppox	23	6	17
Atp5sl	28	26	2
Map10	12	12	0
Hspg2	1	0	1
Fbrs	16	2	14
Sap30bp	65	40	25
Dmpk	1	0	1
Nsmce1	139	68	71
Lurap1l	3	3	0
Nsmce2	101	77	24
Adh5	382	323	59
Taf9b	7	6	1
Dnmt3a	32	0	32
Gm17586	7	1	6
Pdcd11	15	0	15
Pdcd10	98	71	27
Gsg1l	6	3	3
Ept1	34	30	4
Dnmt3b	2	0	2
Mms19	12	1	11
Dchs1	33	0	33
Eprs	183	28	155
Adi1	7	0	7
Mcts2	44	42	2
Mcts1	86	55	31
Ppt2	15	10	5
Ephx4	10	6	4
Ppt1	50	30	20
Rwdd2b	2	2	0
Rwdd2a	10	8	2
Antxr2	1	0	1
Antxr1	9	1	8
Ikbkb	36	6	30
Nipbl	91	0	91
Gm6563	271	266	5
Stk17b	2	2	0
Ell	5	0	5
Eln	4	2	2
Man2c1	22	5	17
Pick1	67	38	29
Gm5239	18	18	0
En1	1	1	0
Ikbkg	9	3	6
Kri1	15	6	9
Edem2	18	14	4
Edem1	4	1	3
Csf2ra	15	0	15
Sacm1l	20	8	12
Edem3	4	0	4
Serpina3f	1	0	1
Fam19a2	25	5	20
Stau2	85	41	44
Ecsit	48	33	15
Emb	3	3	0
Fam19a1	20	0	20
Stau1	74	45	29
Hexdc	24	6	18
Pdcd2l	48	38	10
Emd	153	111	42
Mgll	7	2	5
Fam19a5	30	25	5
Ankmy2	33	22	11
Mgl2	1	0	1
Glra2	23	6	17
Rplp2	1909	1276	633
Man2b1	3	2	1
Dnajb11	63	48	15
Fopnl	132	110	22
Ikbip	7	5	2
Dnajb13	2	1	1
Ldha	401	323	78
Dnajb12	14	11	3
Rplp0	4553	3232	1321
Ldhb	513	418	95
Rplp1	3402	3367	35
Dnajb14	49	43	6
Ttll7	28	1	27
Ttll4	7	0	7
Ttll5	10	0	10
Dmtn	4	0	4
Ttll3	9	0	9
Mgmt	5	2	3
Rpl18a	5228	4728	500
Man2a1	2	0	2
Ttll1	73	52	21
Man2a2	12	0	12
Rbck1	67	28	39
Slco4a1	1	1	0
Ubap2	37	0	37
Appl1	76	10	66
Ubap1	33	14	19
Appl2	5	0	5
Epb41l4aos	59	53	6
Hddc2	61	56	5
Phykpl	9	4	5
Nipa1	17	14	3
Nipa2	34	26	8
Pou3f2	349	343	6
Pou3f1	130	123	7
Taf5l	11	0	11
Hddc3	22	14	8
Pou3f4	40	40	0
Pou3f3	208	161	47
Taf6l	25	15	10
Cenpc1	37	3	34
Map1a	30	0	30
Map1b	1916	31	1885
Neurod6	811	668	143
Lrrcc1	29	2	27
Neurod2	653	327	326
Neurod1	44	0	44
Neurod4	5	1	4
Zfp322a	63	33	30
Map1s	19	9	10
Stat3	16	3	13
Stat2	8	0	8
Rc3h1	10	1	9
Stat1	7	3	4
Rc3h2	43	41	2
Socs1	1	1	0
Mien1	312	278	34
Socs3	8	5	3
Socs2	150	111	39
Pmpcb	106	84	22
Zfp804b	2	1	1
Csmd3	7	1	6
Aup1	44	27	17
Zfp804a	10	6	4
Pmpca	49	31	18
Csmd1	14	0	14
Hid1	18	8	10
Socs5	6	0	6
Csmd2	15	0	15
Socs4	19	5	14
Socs7	30	0	30
Pkhd1l1	1	0	1
Socs6	20	9	11
Rab2b	44	26	18
Rab2a	367	196	171
Dmwd	70	16	54
Slx4ip	16	3	13
AA543186	1	1	0
Serinc4	2	0	2
Rab31	20	5	15
Tle4	17	0	17
Serinc5	6	2	4
Rab30	18	5	13
Tle3	54	1	53
Serinc2	38	17	21
Tle2	24	3	21
Serinc3	23	11	12
Rab32	1	0	1
Tle1	73	19	54
Rab35	70	50	20
Serinc1	195	118	77
Hpgds	1	1	0
Rab34	78	27	51
Rab36	5	1	4
Rab39	2	2	0
Vrk1	55	23	32
Vrk2	1	0	1
Vrk3	40	23	17
Zscan2	27	17	10
Ilf2	542	453	89
Tle6	1	1	0
Hic2	42	2	40
Ilf3	102	26	76
Rab1a	194	151	43
Nptxr	4	0	4
Rab1b	56	17	39
Zc4h2	57	24	33
Khnyn	2	2	0
Erf	14	3	11
Ldlr	1	1	0
Erh	1284	1221	63
Siae	6	6	0
Rab5a	87	53	34
Gfap	7	5	2
Hist2h2bb	3	3	0
Rab4b	1	0	1
Alyref	123	106	17
Rab4a	79	61	18
Gfpt1	30	25	5
Gfpt2	5	1	4
Hist2h2be	8	8	0
Esd	273	256	17
Adnp	3	1	2
Brpf3	5	0	5
Brpf1	24	1	23
Tfcp2	13	1	12
Cyp51	110	67	43
Steap1	4	2	2
Steap2	1	0	1
Rab3a	502	457	45
Pcsk2	4	2	2
Hist2h2ab	1	1	0
Ccnt2	70	44	26
Rab3c	115	108	7
Rab3b	27	21	6
Nptx2	6	3	3
Nptx1	6	1	5
Ccnt1	60	15	45
Rab3d	34	17	17
Hist2h2ac	18	18	0
Mybbp1a	42	12	30
Pcsk7	8	5	3
Pcsk5	4	2	2
Sbno2	1	0	1
Sbno1	124	45	79
Pcsk4	1	0	1
Sp3os	27	24	3
Atp5g2	755	685	70
Atp5g1	654	605	49
Mier3	5	0	5
Atp5g3	352	263	89
Wdr1	51	41	10
Mier1	60	8	52
Wdr4	22	10	12
Mier2	27	9	18
Wdr3	24	6	18
Slc23a2	7	0	7
Wdr83os	190	183	7
Rhbdl1	2	0	2
Aldh7a1	22	15	7
Rhbdl3	9	0	9
Dpp10	3	0	3
Wdr6	65	17	48
Tlk2	25	1	24
Wdr5	38	18	20
