"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Commd11",2.32766493111925e-07,0.299057333784049,0.814,0.47,0.00651699627414767,"8","Commd1"
"Ndufa12",2.44801874692173e-07,0.286340503086348,0.971,0.864,0.00685396288763145,"8","Ndufa12"
"Tprgl",2.50611568066698e-07,0.355216258008085,0.743,0.433,0.00701662268273141,"8","Tprgl"
"Pole31",2.58681847257178e-07,0.312990980210543,0.729,0.396,0.00724257435950648,"8","Pole3"
"Pdcd41",2.65861617584458e-07,0.35160050560278,0.614,0.315,0.00744359356912964,"8","Pdcd4"
"Uqcr10",2.96600490211282e-07,0.26870365529929,1,0.906,0.00830422052493547,"8","Uqcr10"
"Hspa5",2.98493136899551e-07,0.382974662785736,0.871,0.636,0.00835721084691363,"8","Hspa5"
"Rdx1",3.05802274436614e-07,0.322050547334296,0.871,0.689,0.00856185207967633,"8","Rdx"
"Tcf32",3.28382061024803e-07,0.251325738495009,0.757,0.404,0.00919404094457243,"8","Tcf3"
"Nfia2",3.40419140068611e-07,0.278733230159923,0.743,0.421,0.00953105508364096,"8","Nfia"
"Srek1ip1",3.57561212837827e-07,0.257645156585271,0.629,0.312,0.0100109988370335,"8","Srek1ip1"
"Eif3i",4.03805578242288e-07,0.299940132085299,0.943,0.78,0.0113057485796276,"8","Eif3i"
"Pak4",4.10835796780195e-07,0.256066089865648,0.457,0.202,0.0115025806382519,"8","Pak4"
"Slc25a3",4.12675795208842e-07,0.271339338310115,0.986,0.904,0.0115540969142572,"8","Slc25a3"
"Ruvbl1",4.24977984349197e-07,0.283632031918856,0.814,0.48,0.0118985336058088,"8","Ruvbl1"
"Cenpw1",4.64872203779858e-07,0.337168508969684,0.486,0.234,0.0130154919614285,"8","Cenpw"
"Sparcl11",4.74705748093434e-07,0.271880167913093,0.286,0.095,0.01329081153512,"8","Sparcl1"
"Rpl121",4.82162779640004e-07,0.270256343656606,1,0.989,0.0134995935043608,"8","Rpl12"
"Smap1",4.93931852541673e-07,0.303580931680988,0.843,0.541,0.0138291040074618,"8","Smap1"
"Gm14698",5.1953257957471e-07,0.265327189595047,0.571,0.268,0.0145458731629327,"8","Gm14698"
"Igfbp22",5.75080269696879e-07,0.42719974623304,0.771,0.522,0.0161010973909732,"8","Igfbp2"
"Sept7",6.46731651981875e-07,0.389384353451818,0.929,0.771,0.0181071927921885,"8","Sept7"
"0610007P14Rik",6.85625071738196e-07,0.325863104079407,0.814,0.462,0.019196130758526,"8","0610007P14Rik"
"Abhd14a",7.12316067998569e-07,0.31217582745529,0.614,0.322,0.0199434252718239,"8","Abhd14a"
"Samm50",7.32263912498179e-07,0.269652262503426,0.714,0.379,0.020501925022124,"8","Samm50"
"Rpl36al",7.99587688588489e-07,0.258054696344718,0.986,0.956,0.0223868561051005,"8","Rpl36al"
"Dph31",8.07781135650518e-07,0.2702165990165,0.757,0.432,0.0226162562359432,"8","Dph3"
"Pkn2",8.15023890763459e-07,0.31766158909962,0.743,0.467,0.0228190388935953,"8","Pkn2"
"Hdgf1",1.0707899740035e-06,0.360437171810988,0.886,0.735,0.0299799776921499,"8","Hdgf"
"Umps",1.09061183611711e-06,0.252024965768658,0.4,0.164,0.0305349501876067,"8","Umps"
"Eif1ax",1.18182893431302e-06,0.29694190433102,0.914,0.67,0.033088846502896,"8","Eif1ax"
"Emc2",1.22964976058115e-06,0.284593071955052,0.543,0.264,0.034427733996751,"8","Emc2"
"D8Ertd738e",1.25313618628984e-06,0.256002485423322,0.971,0.825,0.0350853069437428,"8","D8Ertd738e"
"Aurka1",1.66342458946153e-06,0.267099826576555,0.257,0.082,0.0465725616557438,"8","Aurka"
"1110001J03Rik",1.78603266081319e-06,0.294918201862,0.843,0.611,0.0500053424374477,"8","1110001J03Rik"
"Lhx23",1.96732300094533e-06,0.324934912019867,0.743,0.456,0.0550811093804674,"8","Lhx2"
"St13",2.03114943000852e-06,0.304802790033376,1,0.815,0.0568681217413785,"8","St13"
"Serp1",2.05807894782344e-06,0.25165362211141,0.743,0.413,0.0576220943811608,"8","Serp1"
"Capns11",2.16879376082657e-06,0.285030482377156,0.8,0.493,0.0607218877156222,"8","Capns1"
"Pantr14",2.28082665533293e-06,0.281590248303738,0.986,0.862,0.0638585846960114,"8","Pantr1"
"Ddx391",2.35773064480407e-06,0.310664080516001,0.643,0.365,0.0660117425932243,"8","Ddx39"
"Fjx1",2.51715584091591e-06,0.290267763318123,0.529,0.245,0.0704753292339636,"8","Fjx1"
"Fkbp31",2.83868617073268e-06,0.299427882600315,0.957,0.886,0.0794775354081736,"8","Fkbp3"
"Emg1",3.74036654145872e-06,0.300143827988487,0.9,0.68,0.104722782427761,"8","Emg1"
"2810004N23Rik",3.8752287024888e-06,0.349893234819711,0.657,0.391,0.108498653212281,"8","2810004N23Rik"
"Ppib1",4.05187490677426e-06,0.281723644589415,0.929,0.775,0.113444393639866,"8","Ppib"
"Snx17",4.11761921111791e-06,0.284954393822298,0.757,0.46,0.115285102672879,"8","Snx17"
"Tmco1",4.803888182468e-06,0.274633152782083,0.8,0.5,0.134499261332739,"8","Tmco1"
"Cby1",4.82304727803387e-06,0.272310197215779,0.843,0.517,0.135035677690392,"8","Cby1"
"Cdo1",4.94752774930834e-06,0.253703270201459,0.4,0.167,0.138520881925135,"8","Cdo1"
"Sqle1",5.27383394527699e-06,0.285874696779879,0.743,0.437,0.147656802799865,"8","Sqle"
"Slbp1",6.20349180963005e-06,0.26306833724372,0.643,0.375,0.173685363686022,"8","Slbp"
"Dazap2",6.24731639676715e-06,0.256642099810888,0.643,0.357,0.174912364476687,"8","Dazap2"
"Rfc21",6.63355404141202e-06,0.30281767933217,0.686,0.391,0.185726246051454,"8","Rfc2"
"P4hb",6.78880530159254e-06,0.254950269814655,0.6,0.33,0.190072970833988,"8","P4hb"
"Ssu72",7.91262940722615e-06,0.261261137635106,0.829,0.584,0.221537798143518,"8","Ssu72"
"Atp1b12",8.08850582963727e-06,0.370143518141014,0.529,0.268,0.226461986218184,"8","Atp1b1"
"Aldoa1",9.02959507391658e-06,0.434175193286947,0.886,0.604,0.252810602879517,"8","Aldoa"
"Cdh2",9.80436085935837e-06,0.295105762654298,0.829,0.604,0.274502495340316,"8","Cdh2"
"Ddrgk1",9.91873425523717e-06,0.256651742291156,0.657,0.357,0.27770472167813,"8","Ddrgk1"
"Sdhc",1.12055625229369e-05,0.28068803395217,0.814,0.496,0.313733339517187,"8","Sdhc"
"Gpi1",1.2860870222395e-05,0.276738536685096,0.757,0.516,0.360078644486614,"8","Gpi1"
"Anp32e1",1.28733724810772e-05,0.320154789752352,0.8,0.559,0.360428682725199,"8","Anp32e"
"Fdps1",1.39761647024063e-05,0.383474870021925,0.857,0.627,0.391304659337972,"8","Fdps"
"Npm3",1.4171940209849e-05,0.298305686250654,0.7,0.474,0.396785981995352,"8","Npm3"
"Marcks1",1.43791731702608e-05,0.273767538840975,0.943,0.918,0.402588090420963,"8","Marcks"
"1110004E09Rik",1.519069442986e-05,0.275334979627583,0.571,0.301,0.425309062647222,"8","1110004E09Rik"
"Gdi2",1.74591382393734e-05,0.315661604569408,0.929,0.814,0.488820952425978,"8","Gdi2"
"Srsf101",1.78810403815186e-05,0.254925464052781,0.871,0.657,0.500633368601758,"8","Srsf10"
"Mydgf",1.91210120195471e-05,0.298980464356345,0.743,0.445,0.535350094523279,"8","Mydgf"
"Gm100731",2.05201904425423e-05,0.365302753164438,0.914,0.697,0.574524292010298,"8","Gm10073"
"Rac1",2.07703460723905e-05,0.266500760482132,0.943,0.727,0.581528149334788,"8","Rac1"
"Stub1",2.17813059849819e-05,0.265802942900285,0.986,0.716,0.609833004967522,"8","Stub1"
"Pdlim7",2.34842975799112e-05,0.284136634951999,0.757,0.454,0.657513363642355,"8","Pdlim7"
"Spcs1",2.56691077649832e-05,0.258007161616999,0.943,0.666,0.718683679204,"8","Spcs1"
"Dnajc91",2.87760270940666e-05,0.360073053798584,0.686,0.49,0.805671206579678,"8","Dnajc9"
"Psap",2.95774333597291e-05,0.372242341420408,0.843,0.676,0.828108979205696,"8","Psap"
"Pdia6",3.19144048502104e-05,0.314042163683089,0.886,0.66,0.893539506996192,"8","Pdia6"
"Ndufs8",3.2309646590278e-05,0.264993150647793,0.8,0.504,0.904605485234602,"8","Ndufs8"
"Elavl1",3.29182610769876e-05,0.255180858064245,0.743,0.49,0.921645473633499,"8","Elavl1"
"Tex261",3.38786886782348e-05,0.271556715229889,0.614,0.386,0.948535525613217,"8","Tex261"
"Ctnnb1",3.51483091758036e-05,0.261238079295473,0.914,0.674,0.98408236030415,"8","Ctnnb1"
"Ndufb6",3.67340250612108e-05,0.2559130285301,0.929,0.797,1,"8","Ndufb6"
"Tmem167",3.67506451043798e-05,0.258899371542033,0.786,0.522,1,"8","Tmem167"
"Rbmxl11",5.20117746553485e-05,0.268816325606112,0.886,0.723,1,"8","Rbmxl1"
"Gtf2i",5.23709563711359e-05,0.2585527176625,0.7,0.444,1,"8","Gtf2i"
"Sap301",5.66972623857698e-05,0.290955274134252,0.657,0.46,1,"8","Sap30"
"Pdia3",6.04959553160184e-05,0.261681639850257,0.743,0.48,1,"8","Pdia3"
"Pkm1",6.78737697433871e-05,0.273839324436663,0.986,0.939,1,"8","Pkm"
"Mrps33",7.37678876394752e-05,0.253973075930948,0.957,0.866,1,"8","Mrps33"
"Dut1",8.24680767406842e-05,0.341391162076888,0.743,0.543,1,"8","Dut"
"Jun1",8.38616781597499e-05,0.370497833690263,0.929,0.713,1,"8","Jun"
"Maged2",8.95332982507535e-05,0.276193073082375,0.8,0.594,1,"8","Maged2"
"Myl6",9.52952139196568e-05,0.263469295249124,1,0.927,1,"8","Myl6"
"H2afx1",0.000132036430177749,0.447772198502135,0.7,0.554,1,"8","H2afx"
"Rad211",0.000158112403198706,0.257770291373093,0.571,0.344,1,"8","Rad21"
"Srsf21",0.000173891675932175,0.289546570537561,0.971,0.883,1,"8","Srsf2"
"Pgls",0.000191973793725588,0.261313421407279,0.886,0.721,1,"8","Pgls"
"Pcna1",0.000254228860362918,0.370599801298431,0.543,0.381,1,"8","Pcna"
"Gm3764",0.000338504412151929,0.27981637522053,0.929,0.798,1,"8","Gm3764"
"Sept11",0.000439756204027763,0.271258949680181,0.686,0.436,1,"8","Sept11"
"Fosb",0.000466068019411042,0.269520261367223,0.257,0.117,1,"8","Fosb"
"H1fx1",0.00108100978483665,0.285379204140775,0.771,0.63,1,"8","H1fx"
"Gm10076",0.00141697229443824,0.278524803019001,0.843,0.635,1,"8","Gm10076"
"Sae11",0.00163320843620449,0.254695311929593,0.714,0.547,1,"8","Sae1"
"Lmnb11",0.00259838112679896,0.383232142594968,0.771,0.637,1,"8","Lmnb1"
"Fos1",0.00267657133513141,0.550215395810747,0.657,0.473,1,"8","Fos"
"Arl6ip11",0.00515482796527252,0.589828415566305,0.9,0.821,1,"8","Arl6ip1"
"Acat2",0.00960328588716622,0.310406022885876,0.8,0.629,1,"8","Acat2"
"Htr3a",1.36286468118437e-99,1.93353213582089,0.644,0.02,3.81574853437999e-95,"9","Htr3a"
"Dlx6os12",3.55794128081921e-32,1.14138135043325,0.881,0.239,9.96152399803762e-28,"9","Dlx6os1"
"Nrxn32",2.77071870141674e-31,1.23482834034504,0.966,0.336,7.75745822022658e-27,"9","Nrxn3"
"Dlx13",1.1397194790018e-25,1.21495562886839,0.78,0.234,3.19098659730925e-21,"9","Dlx1"
"Dlx23",8.39545404420152e-24,0.910227886727596,0.831,0.255,2.35055922329554e-19,"9","Dlx2"
"Fam65b1",1.4358635767933e-23,0.652164824429392,0.458,0.075,4.02013084230588e-19,"9","Fam65b"
"Prox1os",1.14502270997918e-20,0.659874346574425,0.254,0.024,3.2058345833997e-16,"9","Prox1os"
"Gad12",2.61591089603561e-20,0.715273618296614,0.576,0.137,7.3240273267205e-16,"9","Gad1"
"Nr2f21",7.68092068995765e-20,0.900954615680148,0.627,0.185,2.15050417477434e-15,"9","Nr2f2"
"Meg33",2.44541243858924e-19,1.12988669737396,0.983,0.803,6.84666574556217e-15,"9","Meg3"
"Npas1",2.43734116630635e-16,0.749084617496207,0.254,0.033,6.82406779742453e-12,"9","Npas1"
"Erbb41",7.88199339577125e-16,0.521125774638036,0.322,0.054,2.20680051094803e-11,"9","Erbb4"
"Zfp5361",1.38872126085891e-15,0.702988506877332,0.559,0.176,3.88814178615278e-11,"9","Zfp536"
"Slc32a12",5.33704769055503e-15,0.566932066251725,0.508,0.139,1.4942666124016e-10,"9","Slc32a1"
"Gm177502",1.01541222762214e-14,0.953673712044704,0.932,0.727,2.84295115489647e-10,"9","Gm17750"
"Nnat2",3.74630093463282e-14,0.517515915248015,1,0.983,1.0488893356785e-09,"9","Nnat"
"Arx2",1.98483256967341e-13,0.837207536600748,0.712,0.328,5.5571342285716e-09,"9","Arx"
"Prox1",3.72907325537041e-13,0.587824536441739,0.322,0.067,1.04406593003861e-08,"9","Prox1"
"Neb1",6.39001356873575e-13,0.528711387251438,0.356,0.079,1.78907599897463e-08,"9","Neb"
"Brinp21",1.85750273548512e-12,0.705464115695475,0.508,0.182,5.20063615881124e-08,"9","Brinp2"
"Malat12",4.08890952548025e-12,0.458946722205786,1,0.999,1.14481288894396e-07,"9","Malat1"
"Dlx53",1.33532483735552e-11,0.655793321473086,0.559,0.199,3.73864247962799e-07,"9","Dlx5"
"Gng22",2.81377395363314e-11,0.487016187708955,0.983,0.831,7.87800431538207e-07,"9","Gng2"
"Arl4c1",3.24720748252328e-11,0.73005451680164,0.695,0.413,9.09153150956867e-07,"9","Arl4c"
"Gad22",3.79807449258549e-11,0.575967472450562,0.746,0.323,1.06338489643409e-06,"9","Gad2"
"Snhg11",5.26720833449152e-11,0.405660743859834,0.305,0.068,1.47471298949093e-06,"9","Snhg11"
"Btg11",8.36072720983997e-11,0.677348809461537,0.831,0.658,2.34083640421099e-06,"9","Btg1"
"Pfn22",1.33942786896333e-10,0.672975267329638,0.983,0.901,3.75013014752354e-06,"9","Pfn2"
"Tubb2a3",1.95032267454681e-10,0.475928166405537,1,0.876,5.46051342419614e-06,"9","Tubb2a"
"Thsd7a",2.7626737672262e-10,0.508358029615638,0.288,0.069,7.73493401347991e-06,"9","Thsd7a"
"Celf41",5.46153131466083e-10,0.6985892357012,0.831,0.688,1.52911953747874e-05,"9","Celf4"
"Ubash3b1",9.91758248843695e-10,0.573270473018846,0.356,0.109,2.77672474511258e-05,"9","Ubash3b"
"Negr11",1.03880903967213e-09,0.707131620071584,0.593,0.292,2.90845754927404e-05,"9","Negr1"
"Xist1",1.21836780432261e-08,0.437920043490946,1,0.977,0.000341118617854244,"9","Xist"
"Ina2",2.83600258124976e-08,0.532603281535998,0.898,0.663,0.000794024002698307,"9","Ina"
"Fxyd61",2.83829049484177e-08,0.525700246167562,0.949,0.849,0.000794664572745798,"9","Fxyd6"
"H3f3a1",3.24806303014419e-08,0.262978483559957,1,0.999,0.000909392687179771,"9","H3f3a"
"Tcf44",3.64820313785277e-08,0.451332902562037,1,0.914,0.00102142391453602,"9","Tcf4"
"Ccdc88a1",5.96654848986034e-08,0.610561209693118,0.847,0.788,0.0016705142461911,"9","Ccdc88a"
"Rwdd3",1.05437153020005e-07,0.483085032397255,0.339,0.122,0.00295202941025409,"9","Rwdd3"
"Epha52",1.50880877770999e-07,0.634508705363835,0.831,0.723,0.00422436281583242,"9","Epha5"
"Dlgap3",4.60088823235652e-07,0.341654527663458,0.288,0.097,0.0128815668729518,"9","Dlgap3"
"Apba21",6.13697884988481e-07,0.433643458962315,0.78,0.615,0.0171823133839075,"9","Apba2"
"Tsn",1.07597618549986e-06,0.299618110897051,0.966,0.923,0.030125181241625,"9","Tsn"
"Kcnc1",1.57469078670383e-06,0.468386773156696,0.424,0.206,0.0440881926461338,"9","Kcnc1"
"Serinc1",1.99351762907633e-06,0.385836834406812,0.847,0.743,0.055814506578879,"9","Serinc1"
"Rtn12",1.99530929958867e-06,0.335022709537563,1,0.984,0.0558646697698834,"9","Rtn1"
"Sox12",2.06944675666206e-06,0.369054196876869,0.356,0.146,0.0579403702930243,"9","Sox1"
"Olfm11",4.49469478833747e-06,0.527147730959487,0.763,0.572,0.125842464683873,"9","Olfm1"
"Ap1s2",6.44236278830198e-06,0.687475084095699,0.559,0.392,0.180373273346879,"9","Ap1s2"
"Cxx1a1",9.70875024074802e-06,0.471302651339855,0.763,0.659,0.271825589240463,"9","Cxx1a"
"Cdk141",1.2811065006302e-05,0.475691242790439,0.441,0.238,0.358684198046445,"9","Cdk14"
"Tmem176b2",2.68526138466423e-05,0.410544600592307,0.407,0.206,0.751819482478291,"9","Tmem176b"
"Pafah1b3",3.334140619322e-05,0.283959096966059,0.983,0.927,0.933492690597775,"9","Pafah1b3"
"Sox24",3.39544476967118e-05,0.400135372249237,0.644,0.392,0.950656626612537,"9","Sox2"
"Plppr31",3.9918595474601e-05,0.374945619084566,0.729,0.64,1,"9","Plppr3"
"Tle2",4.5688027802076e-05,0.361942025198782,0.271,0.111,1,"9","Tle2"
"Npas32",4.59021118162438e-05,0.37010629955923,0.271,0.109,1,"9","Npas3"
"Zeb22",4.96546618133349e-05,0.348006884882363,0.831,0.731,1,"9","Zeb2"
"Gm16731",5.43117039583052e-05,0.250173897368346,1,0.993,1,"9","Gm1673"
"Chd73",5.63413647758762e-05,0.445996111250105,0.458,0.263,1,"9","Chd7"
"Snrpn2",6.26831195384551e-05,0.337264241531684,0.864,0.796,1,"9","Snrpn"
"Tubb2b1",7.4553558436673e-05,0.256187254630678,1,1,1,"9","Tubb2b"
"Ncam13",8.77010515842656e-05,0.307960696753904,0.881,0.815,1,"9","Ncam1"
"Spats2l1",9.0941778324251e-05,0.306990015277653,0.271,0.114,1,"9","Spats2l"
"Efhd22",9.84568714281615e-05,0.345498450393625,0.339,0.166,1,"9","Efhd2"
"Auts2",0.000121152179122495,0.310729340838884,0.881,0.901,1,"9","Auts2"
"Amph1",0.00012947375592165,0.302830304160559,0.305,0.142,1,"9","Amph"
"Fam133b",0.000137375849785395,0.293087541229716,0.797,0.698,1,"9","Fam133b"
"Elavl41",0.000148893041108302,0.426600829924694,0.661,0.523,1,"9","Elavl4"
"Evl2",0.000166029080407033,0.336259424744579,0.797,0.746,1,"9","Evl"
"Grip11",0.000171834211209515,0.314699498416152,0.305,0.146,1,"9","Grip1"
"Ogt1",0.000219070606043094,0.430970288305228,0.763,0.745,1,"9","Ogt"
"2700060E02Rik1",0.000219160726102816,0.287218306882773,0.898,0.918,1,"9","2700060E02Rik"
"Ly6h2",0.000275110810061283,0.314567860323526,0.932,0.779,1,"9","Ly6h"
"Gm37641",0.00038970698098743,0.404884389842597,0.847,0.804,1,"9","Gm3764"
"Tubb32",0.000527574868050199,0.279280378103371,1,0.971,1,"9","Tubb3"
"Tmcc1",0.000545233348159802,0.398166997025823,0.542,0.427,1,"9","Tmcc1"
"Rgs21",0.000546393472940912,0.425481557750639,0.475,0.311,1,"9","Rgs2"
"Tmtc4",0.000549464470438745,0.269916532327622,0.271,0.129,1,"9","Tmtc4"
"Nr2f12",0.000662705621062425,0.420012048993864,0.695,0.554,1,"9","Nr2f1"
"Xpa",0.000704578116310464,0.296247401189485,0.508,0.373,1,"9","Xpa"
"Tubb4a1",0.00074034668518365,0.354283683680466,0.593,0.456,1,"9","Tubb4a"
"Tceal61",0.000759517622479503,0.313121775366322,0.288,0.147,1,"9","Tceal6"
"Cd1d11",0.000878852760313569,0.319294319027961,0.407,0.252,1,"9","Cd1d1"
"Gdap1l1",0.00108482223029597,0.30309478272443,0.508,0.373,1,"9","Gdap1l1"
"Mtss11",0.00109226447384559,0.347167931354049,0.61,0.505,1,"9","Mtss1"
"Rufy31",0.00129211755682612,0.280176320989209,0.831,0.764,1,"9","Rufy3"
"Prkar1a",0.00129687053635286,0.258770791563313,0.712,0.665,1,"9","Prkar1a"
"Sp93",0.00175337674845985,0.469425149048374,0.322,0.176,1,"9","Sp9"
"Cxx1b",0.00192127102200882,0.341228084654785,0.61,0.536,1,"9","Cxx1b"
"Syn21",0.00215164454280999,0.295925334095304,0.322,0.184,1,"9","Syn2"
"5330434G04Rik1",0.00217781807848124,0.256781719702375,0.322,0.184,1,"9","5330434G04Rik"
"6330403K07Rik2",0.00222373821542286,0.266170783605814,0.915,0.933,1,"9","6330403K07Rik"
"Snx31",0.00225511120879773,0.334616122856984,0.678,0.654,1,"9","Snx3"
"Ndufs2",0.00227073713905447,0.279151789940111,0.763,0.7,1,"9","Ndufs2"
"Nsg22",0.00245379974461109,0.280458738576239,0.966,0.885,1,"9","Nsg2"
"Hist3h2ba1",0.00293306788782824,0.25102728576823,1,0.945,1,"9","Hist3h2ba"
"Lima13",0.00302628927099935,0.254120355267383,0.39,0.253,1,"9","Lima1"
"Pnn",0.00307599777853021,0.343294775895025,0.729,0.73,1,"9","Pnn"
"Tia1",0.00319596573643344,0.275027408322717,0.898,0.877,1,"9","Tia1"
"Gnao11",0.00331921348017961,0.311796141395392,0.627,0.549,1,"9","Gnao1"
"Dclk11",0.00348856863894595,0.276103446095278,0.746,0.681,1,"9","Dclk1"
"Scg52",0.00381908389375492,0.274264282708626,0.695,0.666,1,"9","Scg5"
"Cirbp2",0.00386042102841149,0.274425698450254,0.949,0.897,1,"9","Cirbp"
"Arl4d1",0.00395444658815416,0.333890006778242,0.39,0.262,1,"9","Arl4d"
"Mapk101",0.00475986275470218,0.285524822414551,0.458,0.342,1,"9","Mapk10"
"Zfp6081",0.00499890806631298,0.250939705957688,0.373,0.25,1,"9","Zfp608"
"Magi11",0.00519954164998263,0.274971943194419,0.322,0.204,1,"9","Magi1"
"Coro1c1",0.00523752662520434,0.351803138978292,0.542,0.494,1,"9","Coro1c"
"Rbm18",0.00533141357736422,0.300488059630266,0.593,0.555,1,"9","Rbm18"
"Irf2bpl1",0.00537355458188524,0.289811375533653,0.678,0.621,1,"9","Irf2bpl"
"Fam122a",0.00550714505495634,0.35037798266341,0.424,0.332,1,"9","Fam122a"
"Dpysl32",0.00616059069895782,0.278724006738788,0.983,0.923,1,"9","Dpysl3"
"Klf71",0.00655581050882857,0.261541494720368,0.695,0.64,1,"9","Klf7"
"Rdx2",0.00685228634477717,0.277479498902968,0.729,0.699,1,"9","Rdx"
"Dynll21",0.00696982982324566,0.30314046647512,0.695,0.669,1,"9","Dynll2"
"Ascl11",0.00710934020509294,0.258598616698996,0.305,0.181,1,"9","Ascl1"
"Dcx2",0.00743291610324833,0.253347348160278,0.814,0.814,1,"9","Dcx"
"Dbndd1",0.00754042313478704,0.300988739881559,0.492,0.419,1,"9","Dbndd1"
"Actl6b1",0.00758436975278455,0.30216433521866,0.695,0.595,1,"9","Actl6b"
"Akap8l",0.00816649238230365,0.293390485767061,0.441,0.339,1,"9","Akap8l"
"Tcf121",0.00892527365215438,0.315662282794551,0.525,0.46,1,"9","Tcf12"
"Cdk5r1",0.00902736474300647,0.260145657833476,0.78,0.772,1,"9","Cdk5r1"
"Lhx1",2.57149081473114e-167,1.39925333653364,0.875,0.004,7.19965998308424e-163,"10","Lhx1"
"Lhx1os",1.92516372265307e-151,1.77246033248946,0.875,0.005,5.39007339068405e-147,"10","Lhx1os"
"Gm43194",1.84775168748154e-139,0.798312561323897,0.625,0.001,5.17333517461081e-135,"10","Gm43194"
"Gm27199",1.6763543804457e-138,1.02664996307952,0.75,0.004,4.69345699437187e-134,"10","Gm27199"
"Ndnf",5.88323892617059e-133,1.39061895404769,0.688,0.003,1.64718923454924e-128,"10","Ndnf"
"Lhx5",2.28425536234271e-124,1.41658254397995,0.812,0.007,6.39545816348712e-120,"10","Lhx5"
"Trp73",3.55133230047968e-113,0.907391941244585,0.562,0.002,9.94302017488301e-109,"10","Trp73"
"Gdf5",8.17684192574524e-104,0.785062734534985,0.562,0.003,2.28935220237015e-99,"10","Gdf5"
"Insm2",3.45268244411554e-94,0.694245721160462,0.438,0.001,9.66682030703469e-90,"10","Insm2"
"Ebf3",2.38077706851892e-89,0.539968864603915,0.5,0.003,6.66569963643928e-85,"10","Ebf3"
"Fam159b",6.67157132715634e-84,0.521512267860199,0.438,0.002,1.86790654017723e-79,"10","Fam159b"
"5930412G12Rik",1.48965395178517e-82,0.527797313356051,0.562,0.005,4.17073313420811e-78,"10","5930412G12Rik"
"Mab21l1",2.54798146537839e-77,0.437316204792233,0.312,0,7.13383850676643e-73,"10","Mab21l1"
"Car10",1.59857118923764e-75,0.76031998238007,0.5,0.005,4.47567961562756e-71,"10","Car10"
"Fibcd1",4.68946644131946e-69,0.662655515787121,0.562,0.008,1.31295681424062e-64,"10","Fibcd1"
"Gm28050",5.13726207001323e-60,1.37410657645614,0.875,0.033,1.4383306343623e-55,"10","Gm28050"
"E330013P04Rik1",2.43494055023099e-54,1.1842349980266,0.812,0.032,6.81734655253673e-50,"10","E330013P04Rik"
"Nxph3",5.60109401580282e-53,0.949716485019525,0.75,0.027,1.56819430254447e-48,"10","Nxph3"
"Lmx1a",3.12160553829833e-48,0.297571845259793,0.312,0.003,8.73987118612766e-44,"10","Lmx1a"
"Syndig1l",1.07227411589339e-46,0.454552532406141,0.438,0.008,3.0021530696783e-42,"10","Syndig1l"
"Cacna2d2",1.12365790386666e-45,1.82368661321376,0.938,0.061,3.14601739924587e-41,"10","Cacna2d2"
"Reln",2.3445496831475e-45,3.06857437019851,0.938,0.061,6.56427020287637e-41,"10","Reln"
"Tmem163",4.3795775295122e-45,1.21135711188862,0.75,0.034,1.22619411671283e-40,"10","Tmem163"
"Kit",3.02748375405963e-44,0.567274972953936,0.562,0.017,8.47634901461616e-40,"10","Kit"
"Plekha7",7.56237590371614e-44,0.732516678766179,0.625,0.023,2.11731400552244e-39,"10","Plekha7"
"Nhlh2",2.45486652285726e-43,2.2268613862538,0.938,0.065,6.87313529069576e-39,"10","Nhlh2"
"Pdzd2",1.49143536531736e-42,0.591647987131733,0.5,0.014,4.17572073581556e-38,"10","Pdzd2"
"Utrn",2.5739676217993e-38,0.515811973050749,0.562,0.021,7.20659454751367e-34,"10","Utrn"
"Tuft1",6.27535028437438e-37,0.360666411476728,0.375,0.008,1.75697257261914e-32,"10","Tuft1"
"Zic51",6.77923336200865e-36,1.39660475220628,0.938,0.078,1.89804975669518e-31,"10","Zic5"
"Dach1",5.53717127065745e-33,0.89696423790686,0.75,0.05,1.55029721235867e-28,"10","Dach1"
"Mia",1.12126997176034e-32,0.751684474900298,0.562,0.026,3.13933166693459e-28,"10","Mia"
"Ache",1.30559882111543e-32,0.576462222754812,0.375,0.01,3.65541557935897e-28,"10","Ache"
"Rcan2",3.43152710149853e-30,1.18476795696432,0.562,0.03,9.60758957877557e-26,"10","Rcan2"
"Thsd7b",8.21539616660906e-30,0.321566638772694,0.312,0.007,2.3001466187272e-25,"10","Thsd7b"
"C1ql1",1.92486575293712e-29,0.64305299337145,0.5,0.023,5.38923913507335e-25,"10","C1ql1"
"Ppp2r2c",5.49323699779487e-29,1.51621520557468,0.875,0.09,1.53799649464261e-24,"10","Ppp2r2c"
"Cit1",2.4048146687251e-27,0.918185648298389,0.75,0.063,6.73300010949652e-23,"10","Cit"
"Cpne21",6.93298266327977e-27,1.33384917979357,0.75,0.067,1.94109648606507e-22,"10","Cpne2"
"Rgs41",3.25864889816141e-26,1.29025206756479,0.625,0.045,9.12356518507233e-22,"10","Rgs4"
"Ptprn",5.08724365295124e-26,0.573627499113525,0.438,0.02,1.42432647795329e-21,"10","Ptprn"
"Cdkn1a",6.10616098460073e-25,1.23448789753593,0.688,0.057,1.70960295246851e-20,"10","Cdkn1a"
"Spock2",1.31012351822954e-23,0.976153461005844,0.812,0.09,3.66808382633908e-19,"10","Spock2"
