"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lhx21",3.79939006111354e-27,0.873630488911618,0.874,0.44,1.06375322931057e-22,"intermediate progenitor","Lhx2"
"Pax62",1.0023301416447e-26,0.775947658679943,0.77,0.252,2.80632393057682e-22,"intermediate progenitor","Pax6"
"Snhg181",1.76588786992243e-25,0.655833990011763,0.437,0.083,4.94413285820882e-21,"intermediate progenitor","Snhg18"
"Dmrta21",4.82323150914708e-23,0.526009637205991,0.494,0.119,1.350408357931e-18,"intermediate progenitor","Dmrta2"
"Mfng1",2.02662347529229e-22,0.65228017513487,0.609,0.184,5.67414040612335e-18,"intermediate progenitor","Mfng"
"Rpl32",8.39940528824918e-22,0.334385266338853,1,0.998,2.35166549260401e-17,"intermediate progenitor","Rpl32"
"Rpl13a",9.37864690512448e-22,0.331370975385731,1,0.999,2.62583356049675e-17,"intermediate progenitor","Rpl13a"
"Rnd2",6.08151439141839e-21,0.61108240430771,0.575,0.179,1.70270239930932e-16,"intermediate progenitor","Rnd2"
"Nxph4",1.02199854014485e-20,0.279642899138429,0.207,0.019,2.86139151269756e-16,"intermediate progenitor","Nxph4"
"Dhrs4",1.68349453620207e-20,0.690052168911257,0.529,0.164,4.71344800245856e-16,"intermediate progenitor","Dhrs4"
"Ezr2",5.80796245362383e-20,0.775344003793111,0.678,0.274,1.6261133277656e-15,"intermediate progenitor","Ezr"
"Rps9",9.0527830000467e-20,0.339784369632017,1,0.999,2.53459818435308e-15,"intermediate progenitor","Rps9"
"Emx1",1.34525131770155e-19,0.656855978924844,0.701,0.304,3.76643463930081e-15,"intermediate progenitor","Emx1"
"Plekhf2",1.8123389508698e-19,0.533862243493408,0.563,0.183,5.07418659464526e-15,"intermediate progenitor","Plekhf2"
"Unc5d",2.5907164272325e-19,0.511516120255265,0.437,0.106,7.25348785296556e-15,"intermediate progenitor","Unc5d"
"Plcb1",3.22201912563745e-19,0.698811280266973,0.621,0.239,9.02100914795972e-15,"intermediate progenitor","Plcb1"
"Rps21",6.58608782290853e-19,0.308460093138625,1,1,1.84397286865793e-14,"intermediate progenitor","Rps21"
"Rpl18a",1.16820601650725e-18,0.309579865310721,1,1,3.270743205017e-14,"intermediate progenitor","Rpl18a"
"Tead22",1.57410624557369e-18,0.565823729392064,0.621,0.215,4.40718266635721e-14,"intermediate progenitor","Tead2"
"Igsf81",1.8206813162227e-18,0.821933800534738,0.77,0.45,5.09754354916033e-14,"intermediate progenitor","Igsf8"
"Igfbpl1",2.44379945101846e-18,0.716730932116226,0.977,0.93,6.84214970296149e-14,"intermediate progenitor","Igfbpl1"
"Pcp4",6.12937084180196e-18,1.10245538072298,0.609,0.256,1.71610124828771e-13,"intermediate progenitor","Pcp4"
"Rpl23",8.26641532968222e-18,0.289696836881977,1,1,2.31443096400443e-13,"intermediate progenitor","Rpl23"
"Rhbdl3",1.30537729563565e-17,0.433795017701183,0.287,0.052,3.65479535232069e-13,"intermediate progenitor","Rhbdl3"
"Rps241",2.23576620630444e-17,0.323477177864164,1,0.997,6.25969822441118e-13,"intermediate progenitor","Rps24"
"Pam",3.67405002154718e-17,0.618332895606125,0.632,0.254,1.02866052503278e-12,"intermediate progenitor","Pam"
"Abcd2",6.04569153809538e-17,0.293973149612803,0.299,0.057,1.69267271683595e-12,"intermediate progenitor","Abcd2"
"Neurod1",7.35069391535586e-17,0.73552504053877,0.609,0.234,2.05804728242133e-12,"intermediate progenitor","Neurod1"
"Rasgef1b",1.60927588801266e-16,0.529723013508015,0.575,0.211,4.50565063125784e-12,"intermediate progenitor","Rasgef1b"
"Neurod4",1.97195964038307e-16,0.253067756675817,0.149,0.013,5.52109260114451e-12,"intermediate progenitor","Neurod4"
"Hs3st1",2.12124202093121e-16,0.429365063767147,0.379,0.096,5.93905341020321e-12,"intermediate progenitor","Hs3st1"
"Inppl1",2.36048387245065e-16,0.275140196711224,0.276,0.05,6.60888274608732e-12,"intermediate progenitor","Inppl1"
"Ulk4",2.61601196258975e-16,0.419242188074989,0.276,0.051,7.32431029285877e-12,"intermediate progenitor","Ulk4"
"Fam210b1",6.43589067792399e-16,0.544250901432383,0.713,0.328,1.80192067200516e-11,"intermediate progenitor","Fam210b"
"Loxl11",1.13108338673682e-15,0.290480008100606,0.264,0.048,3.16680726618574e-11,"intermediate progenitor","Loxl1"
"Nfia1",1.24251850679092e-15,0.608957371785728,0.782,0.412,3.47880331531321e-11,"intermediate progenitor","Nfia"
"Tac2",1.62666387011863e-15,0.658964586806466,0.115,0.007,4.55433350355813e-11,"intermediate progenitor","Tac2"
"Vps37b",2.191907113079e-15,0.539614879360224,0.782,0.424,6.13690153519859e-11,"intermediate progenitor","Vps37b"
"Cxcl12",2.87448742110447e-15,0.312486019373324,0.241,0.04,8.04798988160831e-11,"intermediate progenitor","Cxcl12"
"Slc30a10",4.84035192377341e-15,0.341462591552379,0.276,0.056,1.35520173161808e-10,"intermediate progenitor","Slc30a10"
"Slc17a6",5.27644529348955e-15,0.448980937355415,0.379,0.103,1.4772991532712e-10,"intermediate progenitor","Slc17a6"
"Uaca1",5.75449782291455e-15,0.527074276677522,0.241,0.043,1.61114430045962e-10,"intermediate progenitor","Uaca"
"Cd164",1.01270520795819e-14,0.320958446573345,0.402,0.114,2.83537204124134e-10,"intermediate progenitor","Cd164"
"Cox7a2l",1.12992954351723e-14,0.384007089274121,0.989,0.938,3.16357673593954e-10,"intermediate progenitor","Cox7a2l"
"Rps181",1.54413085613457e-14,0.35562267302443,1,1,4.32325757100557e-10,"intermediate progenitor","Rps18"
"Rplp0",1.81696592124563e-14,0.309362648240196,1,1,5.08714118630351e-10,"intermediate progenitor","Rplp0"
"Rpl39",2.15721706668616e-14,0.271659389107976,1,1,6.03977634330792e-10,"intermediate progenitor","Rpl39"
"Rps6",3.00024886589891e-14,0.360397446447744,1,0.994,8.40009677474377e-10,"intermediate progenitor","Rps6"
"Rpl81",4.81152531941825e-14,0.313920279419784,1,0.999,1.34713085893072e-09,"intermediate progenitor","Rpl8"
"Elavl2",5.40930818775364e-14,0.572035753412399,0.885,0.672,1.51449810640726e-09,"intermediate progenitor","Elavl2"
"Rpl4",6.01304769871389e-14,0.275601216855221,1,0.997,1.68353309468591e-09,"intermediate progenitor","Rpl4"
"F2r",1.24242166844145e-13,0.348254817695136,0.345,0.095,3.47853218730237e-09,"intermediate progenitor","F2r"
"Dbi2",2.75951942237206e-13,0.406186790833291,0.943,0.738,7.72610247875728e-09,"intermediate progenitor","Dbi"
"Lrp8",8.18548280388613e-13,0.51714399300867,0.69,0.411,2.29177147543204e-08,"intermediate progenitor","Lrp8"
"Chd72",1.35484788142555e-12,0.609573777977119,0.575,0.248,3.79330309841526e-08,"intermediate progenitor","Chd7"
"Acot11",1.45166919362683e-12,0.380258713220345,0.575,0.242,4.0643834083164e-08,"intermediate progenitor","Acot1"
"Rpl9",1.55051992461195e-12,0.280814558281258,1,0.997,4.34114568492853e-08,"intermediate progenitor","Rpl9"
"Nrn1",1.80672655986458e-12,0.423323537512374,0.356,0.109,5.05847302230884e-08,"intermediate progenitor","Nrn1"
"Serping1",1.84241901551389e-12,0.260337429385542,0.207,0.038,5.1584047596358e-08,"intermediate progenitor","Serping1"
"Epha4",4.12457930388195e-12,0.502297066800072,0.897,0.595,1.15479971350087e-07,"intermediate progenitor","Epha4"
"Rpl35a",4.47027416450357e-12,0.270542072547902,1,0.998,1.25158736057771e-07,"intermediate progenitor","Rpl35a"
"Npc21",4.959606345651e-12,0.579896381280388,0.897,0.697,1.38859058465537e-07,"intermediate progenitor","Npc2"
"Rcor2",5.10719745313345e-12,0.495819403563482,0.632,0.314,1.4299131429283e-07,"intermediate progenitor","Rcor2"
"Rps4x",6.95735165704264e-12,0.262007282434306,1,0.996,1.9479193169388e-07,"intermediate progenitor","Rps4x"
"Cul1",7.42408159111049e-12,0.453172649542407,0.805,0.497,2.07859436387912e-07,"intermediate progenitor","Cul1"
"Rpl181",1.08898624150265e-11,0.279930693447745,1,0.998,3.04894367895911e-07,"intermediate progenitor","Rpl18"
"Rpl411",1.35308432669538e-11,0.27072558522227,1,1,3.78836549788173e-07,"intermediate progenitor","Rpl41"
"Clvs1",1.93152454821395e-11,0.32181303449472,0.379,0.125,5.40788243008941e-07,"intermediate progenitor","Clvs1"
"B3glct",2.14403413513623e-11,0.265289618048983,0.287,0.076,6.00286677155442e-07,"intermediate progenitor","B3glct"
"Clic12",2.20057429885818e-11,0.406010163814305,0.678,0.33,6.16116792194313e-07,"intermediate progenitor","Clic1"
"Rps27a",3.48649034369586e-11,0.268243810254381,1,1,9.76147566427967e-07,"intermediate progenitor","Rps27a"
"Zbtb201",6.68291298381618e-11,0.466820471430726,0.943,0.685,1.87108197720886e-06,"intermediate progenitor","Zbtb20"
"Rpl121",8.23117961128487e-11,0.348383088647915,1,0.988,2.30456566756754e-06,"intermediate progenitor","Rpl12"
"Palmd",8.28277597364505e-11,0.363428674454044,0.414,0.155,2.31901161710114e-06,"intermediate progenitor","Palmd"
"Slc25a52",9.38570173120394e-11,0.466153417925498,0.977,0.797,2.62780877070248e-06,"intermediate progenitor","Slc25a5"
"Ppp2r2b",1.03710576806322e-10,0.500775574815803,0.805,0.538,2.90368872942339e-06,"intermediate progenitor","Ppp2r2b"
"Emx21",1.50223694635327e-10,0.315712296348363,0.437,0.164,4.20596300239988e-06,"intermediate progenitor","Emx2"
"Lrrc16b",1.7012567946524e-10,0.438762965258823,0.46,0.195,4.76317877366778e-06,"intermediate progenitor","Lrrc16b"
"Fam53b",2.08953842667029e-10,0.462943014844965,0.448,0.189,5.85028968699146e-06,"intermediate progenitor","Fam53b"
"Rpl10a1",2.59915567270944e-10,0.306776969252609,1,0.995,7.27711605245189e-06,"intermediate progenitor","Rpl10a"
"Adgrg11",4.2386183145175e-10,0.384910899562191,0.609,0.303,1.18672835569861e-05,"intermediate progenitor","Adgrg1"
"Btg21",4.32321139934419e-10,0.567570337248555,0.701,0.459,1.21041272758839e-05,"intermediate progenitor","Btg2"
"Eef2",4.54921760962651e-10,0.264126138173231,1,0.991,1.27368994634323e-05,"intermediate progenitor","Eef2"
"H1f01",4.89459288741537e-10,0.459253748572787,0.908,0.669,1.37038811661856e-05,"intermediate progenitor","H1f0"
"Cdk41",4.98404326148652e-10,0.328013687308351,0.977,0.95,1.39543243235099e-05,"intermediate progenitor","Cdk4"
"Atp6v0e",5.39671157773163e-10,0.38824034124841,0.839,0.568,1.5109713075333e-05,"intermediate progenitor","Atp6v0e"
"Nfib",5.58856065293204e-10,0.588174473467121,0.966,0.839,1.56468521160791e-05,"intermediate progenitor","Nfib"
"Gadd45g1",5.61364185360797e-10,0.753830739541374,0.644,0.37,1.57170744617316e-05,"intermediate progenitor","Gadd45g"
"Ddah21",5.65397284289411e-10,0.431303063995786,0.966,0.831,1.58299931655349e-05,"intermediate progenitor","Ddah2"
"Nfix",7.35649772194279e-10,0.581311477315297,0.885,0.732,2.05967223218954e-05,"intermediate progenitor","Nfix"
"Ap3s1",9.09324343517741e-10,0.474930225156371,0.851,0.621,2.54592629698097e-05,"intermediate progenitor","Ap3s1"
"2600014E21Rik",9.72847569617946e-10,0.355696538143573,0.299,0.093,2.72377862541633e-05,"intermediate progenitor","2600014E21Rik"
"Ppib1",1.24328891462587e-09,0.42312045952814,0.908,0.774,3.48096030316952e-05,"intermediate progenitor","Ppib"
"Hist1h2bc",1.38989518149802e-09,0.566094977850219,0.793,0.566,3.89142852915815e-05,"intermediate progenitor","Hist1h2bc"
"Elavl4",2.01946082391564e-09,0.493643881188192,0.759,0.511,5.654086414799e-05,"intermediate progenitor","Elavl4"
"Itpk1",2.30035771291701e-09,0.410657950889263,0.621,0.339,6.44054152462505e-05,"intermediate progenitor","Itpk1"
"Gamt",2.83274518541041e-09,0.336495856660314,0.322,0.113,7.93111997011208e-05,"intermediate progenitor","Gamt"
"Acadvl",3.08528637448144e-09,0.31453979436549,0.414,0.17,8.63818479127313e-05,"intermediate progenitor","Acadvl"
"Rps3",3.16316554533309e-09,0.265379854018998,1,0.999,8.85623089382359e-05,"intermediate progenitor","Rps3"
"Eif3f",3.26570568824307e-09,0.280033791254015,0.989,0.966,9.14332278594294e-05,"intermediate progenitor","Eif3f"
"Bbx1",3.56297123637639e-09,0.335964315845677,0.448,0.188,9.97560686760661e-05,"intermediate progenitor","Bbx"
"Hmg20b2",4.24765865858372e-09,0.377516396045717,0.575,0.302,0.000118925947123027,"intermediate progenitor","Hmg20b"
"Rpl22",4.30014799349351e-09,0.271963402553808,1,0.991,0.000120395543521831,"intermediate progenitor","Rpl22"
"Nek61",4.34386335748979e-09,0.35272167738482,0.414,0.173,0.000121619486282999,"intermediate progenitor","Nek6"
"Klf31",6.13475416088073e-09,0.438059895178619,0.356,0.139,0.000171760846996339,"intermediate progenitor","Klf3"
"Trim2",7.71323570006108e-09,0.392261343471262,0.851,0.789,0.00021595517313031,"intermediate progenitor","Trim2"
"Scrt2",8.01783196104266e-09,0.355414596161334,0.437,0.192,0.000224483259245272,"intermediate progenitor","Scrt2"
"Kdm7a",1.07620134326253e-08,0.277155929854603,0.414,0.168,0.000301314852086643,"intermediate progenitor","Kdm7a"
"Ccdc136",1.14268082672825e-08,0.296077911269444,0.368,0.15,0.000319927777867376,"intermediate progenitor","Ccdc136"
"Rps22",1.18255215467737e-08,0.294968228281049,1,0.997,0.00033109095226657,"intermediate progenitor","Rps2"
"Cited2",1.99149345591465e-08,0.499764476307097,0.793,0.538,0.000557578337786984,"intermediate progenitor","Cited2"
"H2afv2",2.48396391652702e-08,0.251540011347129,1,0.909,0.000695460217349235,"intermediate progenitor","H2afv"
"Hes61",2.77645103198686e-08,0.539195196137895,0.805,0.647,0.000777350759935682,"intermediate progenitor","Hes6"
"Tgif21",3.21331894431799e-08,0.258626061299871,0.356,0.14,0.00089966503803015,"intermediate progenitor","Tgif2"
"Epha3",4.1505746168434e-08,0.380869514727029,0.655,0.374,0.00116207788122382,"intermediate progenitor","Epha3"
"Cdk61",4.15440782915172e-08,0.314627189173379,0.264,0.086,0.0011631511040059,"intermediate progenitor","Cdk6"
"Ankrd6",4.25153438559119e-08,0.319849803611824,0.299,0.11,0.00119034459727782,"intermediate progenitor","Ankrd6"
"Slc1a31",4.41060296976588e-08,0.395533563466892,0.575,0.305,0.00123488061947505,"intermediate progenitor","Slc1a3"
"Rbfox3",4.41998099584489e-08,0.399619416631567,0.552,0.298,0.00123750627921665,"intermediate progenitor","Rbfox3"
"Wdr89",4.51793334016898e-08,0.282032249351586,1,0.989,0.00126493097658051,"intermediate progenitor","Wdr89"
"Ppp1r14b1",5.3725976333659e-08,0.38835897181,0.943,0.753,0.00150421988538979,"intermediate progenitor","Ppp1r14b"
"Ypel3",5.50335224806059e-08,0.300202134271126,0.931,0.753,0.001540828562412,"intermediate progenitor","Ypel3"
"Chp1",5.50789774491515e-08,0.273241252523364,0.425,0.193,0.00154210121062134,"intermediate progenitor","Chp1"
"Zfand6",5.91419984934335e-08,0.33705070161251,0.805,0.567,0.00165585767381915,"intermediate progenitor","Zfand6"
"Pantr12",7.58184630618516e-08,0.365458898822869,0.954,0.863,0.00212276532880572,"intermediate progenitor","Pantr1"
"Lrpap1",7.92144372649282e-08,0.465228859345511,0.655,0.426,0.00221784581454346,"intermediate progenitor","Lrpap1"
"Dnajc15",9.38797355874881e-08,0.367049368451132,0.621,0.368,0.00262844483697849,"intermediate progenitor","Dnajc15"
"Rpl22l12",1.03721994017339e-07,0.293774630285278,0.989,0.867,0.00290400838849746,"intermediate progenitor","Rpl22l1"
"Hadha",1.34946746234676e-07,0.277469435936836,0.552,0.297,0.00377823900107847,"intermediate progenitor","Hadha"
"Sox4",1.4307709314629e-07,0.3041424733268,0.977,0.976,0.00400587245390982,"intermediate progenitor","Sox4"
"Mfap22",1.53615644743183e-07,0.448456303893511,0.759,0.579,0.00430093082151963,"intermediate progenitor","Mfap2"
"Kif21a",1.89421821330492e-07,0.396265798696296,0.862,0.645,0.00530343215361111,"intermediate progenitor","Kif21a"
"Rlbp11",2.92199509426126e-07,0.282534571191517,0.552,0.293,0.00818100186491268,"intermediate progenitor","Rlbp1"
"Ddit4",3.69084408281406e-07,0.465918990587637,0.667,0.442,0.0103336252630628,"intermediate progenitor","Ddit4"
"Gadd45gip1",3.74815287034428e-07,0.348672353188129,0.736,0.485,0.0104940784063899,"intermediate progenitor","Gadd45gip1"
"Rpl31",3.83606709641807e-07,0.272241558131235,1,0.996,0.0107402206565513,"intermediate progenitor","Rpl3"
"Gng52",4.52150077686045e-07,0.399721962904181,0.805,0.685,0.0126592978750539,"intermediate progenitor","Gng5"
"St3gal5",5.027907384343e-07,0.310232204778737,0.391,0.19,0.0140771350946835,"intermediate progenitor","St3gal5"
"Sox11",5.42261471450378e-07,0.348370506782556,0.977,0.986,0.0151822366776677,"intermediate progenitor","Sox11"
"Baz2b",5.7437574970895e-07,0.31805504791385,0.609,0.358,0.0160813722403512,"intermediate progenitor","Baz2b"
"Pdlim41",6.10967360311266e-07,0.305590987798837,0.483,0.243,0.0171058641539948,"intermediate progenitor","Pdlim4"
"Eci21",7.1598142543233e-07,0.389912476222783,0.655,0.432,0.0200460479492544,"intermediate progenitor","Eci2"
"Mrpl24",8.23556873944364e-07,0.319637034290253,0.724,0.505,0.0230579453566943,"intermediate progenitor","Mrpl24"
"Tcf32",8.76804397359603e-07,0.310320845008162,0.655,0.407,0.0245487695172742,"intermediate progenitor","Tcf3"
"Rmst1",8.90327632420527e-07,0.303758180823995,0.253,0.09,0.0249273930525099,"intermediate progenitor","Rmst"
"Myl12a2",9.6505551429815e-07,0.269720857527558,0.575,0.321,0.0270196242893196,"intermediate progenitor","Myl12a"
"Phf21b",9.99519561824135e-07,0.264914031817082,0.425,0.207,0.0279845486919521,"intermediate progenitor","Phf21b"
"Rplp11",1.16651723586879e-06,0.269994612822446,1,1,0.0326601495698543,"intermediate progenitor","Rplp1"
"Pou3f2",1.2113450097767e-06,0.47688737958958,0.782,0.589,0.0339152375837281,"intermediate progenitor","Pou3f2"
"Cmc1",1.32375165273738e-06,0.271389634817434,0.471,0.253,0.0370623987733412,"intermediate progenitor","Cmc1"
"Scp21",1.38680118331649e-06,0.284708795360551,0.759,0.54,0.0388276595304951,"intermediate progenitor","Scp2"
"Cd1d1",1.44989012034382e-06,0.264449333548484,0.483,0.242,0.0405940235893864,"intermediate progenitor","Cd1d1"
"Mmd21",1.51193303740109e-06,0.263313017753128,0.575,0.339,0.0423311011811557,"intermediate progenitor","Mmd2"
"Cd631",2.81175301799929e-06,0.463525244731975,0.54,0.33,0.0787234609979442,"intermediate progenitor","Cd63"
"Gm8730",2.95497340001535e-06,0.33018195276475,1,0.911,0.0827333452536297,"intermediate progenitor","Gm8730"
"Heg1",3.10630735084946e-06,0.250417645615318,0.253,0.1,0.0869703932090833,"intermediate progenitor","Heg1"
"Dcaf8",4.22021574870057e-06,0.276726545995518,0.494,0.29,0.118157600532119,"intermediate progenitor","Dcaf8"
"Nr2f1",4.78348034367701e-06,0.385982536728697,0.724,0.547,0.133927882662269,"intermediate progenitor","Nr2f1"
"Tenm4",5.46580548358785e-06,0.30606576492089,0.552,0.347,0.153031621929493,"intermediate progenitor","Tenm4"
"Cald1",5.50597772494203e-06,0.37877213633464,0.575,0.397,0.154156364342927,"intermediate progenitor","Cald1"
"Dusp14",7.07158163419252e-06,0.321904662394594,0.207,0.074,0.197990142594122,"intermediate progenitor","Dusp14"
"Rps27l2",7.74015200885774e-06,0.290737380346562,0.989,0.838,0.216708775943999,"intermediate progenitor","Rps27l"
"Cxxc51",9.39077977365137e-06,0.250960061701105,0.425,0.229,0.262923052102691,"intermediate progenitor","Cxxc5"
"Vim2",1.14835605971608e-05,0.580969764518536,0.644,0.433,0.321516729599307,"intermediate progenitor","Vim"
"Idnk",1.43673103298891e-05,0.308831698170846,0.517,0.326,0.402255954616236,"intermediate progenitor","Idnk"
"Jund",1.46454004299731e-05,0.359973045318559,0.782,0.607,0.410041921238388,"intermediate progenitor","Jund"
"Trmt112",1.57189158244699e-05,0.297607323419615,0.839,0.661,0.440098205253507,"intermediate progenitor","Trmt112"
"Rab8b",1.73032238556688e-05,0.318265584055892,0.425,0.236,0.484455661511014,"intermediate progenitor","Rab8b"
"Hmgn51",1.94962629795113e-05,0.275219937045236,0.598,0.369,0.545856370900357,"intermediate progenitor","Hmgn5"
"Cplx2",2.06011046901056e-05,0.342604955867785,0.529,0.35,0.576789729113577,"intermediate progenitor","Cplx2"
"Pkm1",2.15948020399692e-05,0.272238059751862,0.989,0.938,0.604611267515059,"intermediate progenitor","Pkm"
"Gstm51",2.21808690913004e-05,0.330983550519595,0.667,0.492,0.621019972818229,"intermediate progenitor","Gstm5"
"Mthfd2l",2.23271540004457e-05,0.292655737273595,0.552,0.351,0.625115657704478,"intermediate progenitor","Mthfd2l"
"Urod",2.3638319681804e-05,0.302260129162291,0.425,0.246,0.661825674451149,"intermediate progenitor","Urod"
"Fam114a2",2.62427994085194e-05,0.374180801682997,0.747,0.568,0.734745897839726,"intermediate progenitor","Fam114a2"
"Rps18-ps3",2.74209024035044e-05,0.357425160843098,0.897,0.821,0.767730425493315,"intermediate progenitor","Rps18-ps3"
"Ly6e",2.9556234334999e-05,0.26401581187221,0.471,0.276,0.827515448911301,"intermediate progenitor","Ly6e"
"Ldhb",3.14595403784351e-05,0.272327701410721,0.943,0.852,0.880804211515427,"intermediate progenitor","Ldhb"
"Mxd4",3.22667439047393e-05,0.272754445405668,0.529,0.35,0.903404295844892,"intermediate progenitor","Mxd4"
"Kif21b",3.92609376967742e-05,0.353751020942352,0.598,0.426,1,"intermediate progenitor","Kif21b"
"Mcl1",4.03164957139394e-05,0.250784703366137,0.46,0.268,1,"intermediate progenitor","Mcl1"
"Rbpj",4.54760711483944e-05,0.262596865368793,0.471,0.287,1,"intermediate progenitor","Rbpj"
"Nt5dc22",5.70433945035107e-05,0.361255567039295,0.448,0.264,1,"intermediate progenitor","Nt5dc2"
"Cotl1",7.75194479102681e-05,0.288627294776033,0.874,0.706,1,"intermediate progenitor","Cotl1"
"Ier21",8.02199488220806e-05,0.288275793959367,0.644,0.456,1,"intermediate progenitor","Ier2"
"Mllt3",8.53213441061545e-05,0.274825294735156,0.747,0.591,1,"intermediate progenitor","Mllt3"
"Tcf4",9.10768916481533e-05,0.250711293121257,0.954,0.916,1,"intermediate progenitor","Tcf4"
"Tsc22d1",9.17621925692743e-05,0.259213501100849,0.943,0.89,1,"intermediate progenitor","Tsc22d1"
"Coro1c",9.72180721248166e-05,0.32286790017116,0.655,0.484,1,"intermediate progenitor","Coro1c"
"Enc1",0.000103003743531377,0.254127821332778,0.632,0.428,1,"intermediate progenitor","Enc1"
"Nkain41",0.000118625775779973,0.260748644416721,0.345,0.183,1,"intermediate progenitor","Nkain4"
"Aldoa1",0.000122010586650448,0.28798609755018,0.77,0.609,1,"intermediate progenitor","Aldoa"
"Miat",0.000139902998908094,0.288927076086734,0.793,0.66,1,"intermediate progenitor","Miat"
"Itm2b",0.000153934961415113,0.40066240785907,0.92,0.804,1,"intermediate progenitor","Itm2b"
"Numbl",0.000196138923423767,0.256321469169772,0.333,0.191,1,"intermediate progenitor","Numbl"
"Flrt1",0.000244601907759398,0.252586291117889,0.287,0.151,1,"intermediate progenitor","Flrt1"
"Pabpc1",0.000281980521164478,0.27660295425187,0.885,0.788,1,"intermediate progenitor","Pabpc1"
"Tmem176b",0.00029721420792586,0.278411330875361,0.368,0.204,1,"intermediate progenitor","Tmem176b"
"Dph31",0.000339095086642151,0.257728239404916,0.609,0.439,1,"intermediate progenitor","Dph3"
"Tmed4",0.00035006121838363,0.263724737302913,0.506,0.343,1,"intermediate progenitor","Tmed4"
"Bcl7a",0.000383789680989962,0.263092071118849,0.724,0.619,1,"intermediate progenitor","Bcl7a"
"Sncaip",0.000409184178453475,0.260068282801079,0.345,0.209,1,"intermediate progenitor","Sncaip"
"Bri3",0.00052042993784659,0.257837790703347,0.828,0.73,1,"intermediate progenitor","Bri3"
"Pdcd41",0.0010790073831111,0.257734209223441,0.46,0.323,1,"intermediate progenitor","Pdcd4"
"Ctsd",0.00148164040458956,0.781989975735801,0.471,0.324,1,"intermediate progenitor","Ctsd"
"Nfkbia",0.00633188961284336,0.27578587516794,0.391,0.287,1,"intermediate progenitor","Nfkbia"
"Lima12",0.00887950546928385,0.27363962784326,0.356,0.252,1,"intermediate progenitor","Lima1"
"Neurod2",2.85251030355153e-79,1.07107939257793,0.991,0.466,7.98645834788357e-75,"imature Glutamatergic","Neurod2"
"Ttc28",1.9035273019367e-68,1.04845836790076,0.936,0.59,5.32949573996237e-64,"imature Glutamatergic","Ttc28"
"Gria2",4.68809539394022e-59,0.927491812422184,0.966,0.681,1.31257294839538e-54,"imature Glutamatergic","Gria2"
"Sox111",5.50476519443937e-56,0.687259613431913,1,0.982,1.54122415913914e-51,"imature Glutamatergic","Sox11"
"Pou3f21",4.34244797757313e-55,0.976500900799206,0.91,0.523,1.21579858476093e-50,"imature Glutamatergic","Pou3f2"
"Igfbpl11",1.70829785426325e-49,0.645760533383632,1,0.917,4.78289233236623e-45,"imature Glutamatergic","Igfbpl1"
"Tsc22d11",1.75720952000333e-48,0.786103056229666,0.97,0.874,4.91983521410531e-44,"imature Glutamatergic","Tsc22d1"
"Cntn2",6.64233155217616e-46,0.731161743091981,0.812,0.34,1.85971998797828e-41,"imature Glutamatergic","Cntn2"
"Zbtb18",3.49143802822436e-45,0.712860071051206,0.897,0.48,9.77532819142256e-41,"imature Glutamatergic","Zbtb18"
"Neurod6",2.32262855888598e-43,0.721217844015385,0.983,0.499,6.50289543916895e-39,"imature Glutamatergic","Neurod6"
"Nrp1",7.82906831500868e-43,0.835098343177858,0.799,0.369,2.19198254683613e-38,"imature Glutamatergic","Nrp1"
"Frmd4a",8.30547389154924e-43,0.709402162465978,0.846,0.458,2.32536658015596e-38,"imature Glutamatergic","Frmd4a"
"Cd24a",3.43270761663614e-41,0.468952188335779,0.996,0.973,9.61089478505786e-37,"imature Glutamatergic","Cd24a"
"Cttnbp2",3.55874884908418e-41,0.739115626710396,0.816,0.464,9.9637850276659e-37,"imature Glutamatergic","Cttnbp2"
"Frmd4b",2.7819662050829e-40,0.688466740552875,0.701,0.306,7.78894898099112e-36,"imature Glutamatergic","Frmd4b"
"Pou3f3",4.82175900348588e-35,0.615097941873716,0.829,0.532,1.34999608579598e-30,"imature Glutamatergic","Pou3f3"
"Pantr13",5.38491132266982e-34,0.60904528994624,0.962,0.846,1.5076674721211e-29,"imature Glutamatergic","Pantr1"
"Robo2",1.92956500879382e-33,0.704907559367234,0.701,0.333,5.40239611162095e-29,"imature Glutamatergic","Robo2"
"Igsf3",2.66974069957312e-33,0.606316918940852,0.748,0.391,7.47474001066481e-29,"imature Glutamatergic","Igsf3"
"Ppp2r2b1",2.7727024740503e-33,0.638489421607189,0.833,0.486,7.76301238684604e-29,"imature Glutamatergic","Ppp2r2b"
"Mllt31",2.32508648590834e-32,0.587483564413685,0.842,0.54,6.50977714324617e-28,"imature Glutamatergic","Mllt3"
"Basp1",3.8796164314525e-32,0.442795617332447,0.987,0.919,1.08621500847807e-27,"imature Glutamatergic","Basp1"
"Id2",6.67969032478756e-32,0.617557988616267,0.915,0.583,1.87017969713402e-27,"imature Glutamatergic","Id2"
"Myt1l",1.16576168813148e-31,0.623355389730905,0.855,0.495,3.26389957443051e-27,"imature Glutamatergic","Myt1l"
"Nfib1",1.97200506509188e-31,0.53677998654095,0.97,0.817,5.52121978124425e-27,"imature Glutamatergic","Nfib"
"Gpm6a",2.61700511725753e-30,0.621747153263384,0.932,0.718,7.32709092729762e-26,"imature Glutamatergic","Gpm6a"
